event_id,date_std,timestamp_utc,year,state,latitude,longitude,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,source_name,source_catalog,source_record_id,source_dataset,source_link,verification_basis,data_quality_flag
10855,2017-04-18,2017-04-18 04:30:00,2017,Himachal Pradesh,31.764,77.292,Landslide in Sainj valley,"Sainj, Kullu, Himachal Pradesh, India",Known within 5 km,Landslide,Construction,Medium,Natural slope,0,0.0,Tribune India,GLC,,NASA COOLR,http://www.tribuneindia.com/news/himachal/danger-looms-over-kullu-villages-after-landslide/393956.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
10853,2017-04-23,2017-04-23 05:30:00,2017,Himachal Pradesh,32.361,77.234,Landslide near Rani Nullah,"Manali Sarchu Road, Manali Sub-District, Kullu, Himachal Pradesh, 175103",Known within 1 km,Landslide,Snowfall/snowmelt,Small,Above road,0,0.0,Chandigarh Metro,GLC,,NASA COOLR,https://chandigarhmetro.com/manali-rohtang-highway-blocked-landslide/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
10862,2017-04-30,2017-04-30 05:30:00,2017,Himachal Pradesh,32.307,77.602,Landslides along Gramphu-Kaza road,"Lahul, Lahul & Spiti, Himachal Pradesh, India",Known within 50 km,Landslide,Snowfall/snowmelt,Small,Above road,0,0.0,Times of India,GLC,,NASA COOLR,http://timesofindia.indiatimes.com/city/shimla/heavy-snowfall-damage-road-on-kunzum-pass/articleshow/58451196.cms?,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
10854,2017-05-05,2017-05-05 05:30:00,2017,Himachal Pradesh,32.342,77.222,Landslide on Manali-Keylong Highway,"Manali Sub-District, Kullu, Himachal Pradesh",Known within 5 km,Landslide,Snowfall/snowmelt,Small,Above road,0,0.0,Khurki,GLC,,NASA COOLR,http://khurki.net/himachal-manali-keylong-highway/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9707,2017-06-07,2017-06-07 06:30:00,2017,Himachal Pradesh,30.942,76.801,Factory Wall collapse landslide in Baddi,,Known within 5 km,Landslide,Rain,Medium,Urban,8,9.0,Hindustan Times,GLC,,NASA COOLR,http://www.hindustantimes.com/india-news/eight-killed-in-factory-wall-collapse-in-himachal-s-baddi-due-to-storm/story-zdzkA2onoBy2evzZnHxvHJ.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9840,2017-06-27,2017-06-27 05:30:00,2017,Himachal Pradesh,31.724,76.937,Landslide in Khaliyar area on Mandi-Pathnakot Highway,"NH-20, Khaliar Area, Mandi, Himachal Pradesh, 175001",Known within 1 km,Landslide,Downpour,Small,Above road,0,0.0,Business Standard,GLC,,NASA COOLR,http://www.business-standard.com/article/current-affairs/himachal-heavy-rains-trigger-landslides-near-mandi-tourists-stranded-117062600956_1.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
10025,2017-06-29,2017-06-29 05:30:00,2017,Himachal Pradesh,32.764,77.283,Landslide on Manali-Leh highway,"Patseu, Lahul & Spiti, Himachal Pradesh",Known within 25 km,Landslide,Rain,Medium,Above road,0,0.0,The Tribune,GLC,,NASA COOLR,http://www.tribuneindia.com/news/himachal/tourists-stranded-as-manali-leh-road-blocked-due-to-landslide/428780.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9870,2017-06-29,2017-06-29 05:30:00,2017,Himachal Pradesh,30.866,76.998,Landslides after incessant rain on NH 22,"NH-22, Kasauli Sub-District, Solan, Himachal Pradesh, 173220",Known within 10 km,Landslide,Monsoon,Medium,Above road,0,0.0,The Indian Express,GLC,,NASA COOLR,http://indianexpress.com/article/cities/chandigarh/dozen-landslides-in-48-hours-kalka-shimla-drive-takes-dangerous-turn-4727296/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9924,2017-07-02,2017-07-02 05:30:00,2017,Himachal Pradesh,32.262,78.069,Landslide temporarily strands travelers near Langza,"Langza, Lahaul and Spiti, Himachal Pradesh, India",Known within 5 km,Landslide,Rain,Small,Above road,0,0.0,India Times,GLC,,NASA COOLR,http://www.indiatimes.com/news/india/caught-in-a-landslide-near-manali-a-group-of-brave-travellers-builds-road-helps-others-325022.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9925,2017-07-02,2017-07-02 05:30:00,2017,Himachal Pradesh,32.246,78.066,Landslide blocks road 3km from near Langza,"Spiti, Lahul & Spiti, Himachal Pradesh",Known within 5 km,Landslide,Rain,Small,Above road,0,0.0,India Times,GLC,,NASA COOLR,http://www.indiatimes.com/news/india/caught-in-a-landslide-near-manali-a-group-of-brave-travellers-builds-road-helps-others-325022.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9927,2017-07-02,2017-07-02 05:30:00,2017,Himachal Pradesh,32.238,78.062,Landslide blocks road to Manali,"Spiti, Lahul & Spiti, Himachal Pradesh",Known within 10 km,Landslide,Rain,Small,Above road,0,0.0,India Times,GLC,,NASA COOLR,http://www.indiatimes.com/news/india/caught-in-a-landslide-near-manali-a-group-of-brave-travellers-builds-road-helps-others-325022.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9936,2017-07-03,2017-07-03 05:30:00,2017,Himachal Pradesh,32.306,77.522,Landslide blocks Gramphuk-Kaza road,"Dorni Mod( ??), Lahul & Spiti, Himachal Pradesh",Known within 100 km,Landslide,Unknown,Medium,Above road,0,0.0,The Tribune,GLC,,NASA COOLR,http://www.tribuneindia.com/news/himachal/traffic-jams-trigger-fuel-shortage-in-kaza/430765.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14235,2017-08-14,2017-08-14 03:57:00,2017,Himachal Pradesh,31.914,76.893,Kotropi Landslide,"Kotropi, Mandi District, Himachal Pradesh, IND",Known exactly,Debris flow,Downpour,Large,Above road,,,Indian Geotechnical Journal,GLC,,NASA COOLR,https://link.springer.com/article/10.1007/s40098-018-0343-1,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
12943,2017-08-22,2017-08-22 05:30:00,2017,Himachal Pradesh,31.498,76.875,NH154 Highway Landslide at Chamukha Village,"NH154 Chamukha, Himachal Pradesh 175018 India",Known within 1 km,Landslide,Unknown,Medium,Above road,0,0.0,The Tribune,GLC,,NASA COOLR,https://www.tribuneindia.com/news/himachal/landslide-blocks-manali-road/455559.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
13253,2017-08-22,2017-08-22 05:30:00,2017,Himachal Pradesh,31.102,77.205,Chandigarh-Shimla National Highway Landslide,"Dhalli Tunnel, Dhalli Shimla, Himachal Pradesh 171006 India",Known within 10 km,Landslide,Unknown,Large,Unknown,0,3.0,xinhua.net,GLC,,NASA COOLR,http://www.xinhuanet.com/english/2017-09/02/c_136577592.htm,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
10861,2017-09-02,2017-09-02 19:30:00,2017,Himachal Pradesh,31.103,77.204,Shimla's Dhalli Landslide,"Malyana-Dhalli Road, NH-22, Chamyana, Shimla, Himachal Pradesh, 171006",Known exactly,Landslide,Rain,Medium,Above road,0,0.0,Times of India,GLC,,NASA COOLR,http://timesofindia.indiatimes.com/city/chandigarh/massive-landslide-hits-national-highway-near-shimla-several-vehicles-buried/articleshow/60338106.cms?from=mdr,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
13224,2017-12-10,2017-12-10 05:30:00,2017,Himachal Pradesh,31.411,77.603,Rampur-Nirmand Road Landslide,"Rampur-Nirmand Road, Himachal Pradesh, India.",Known within 5 km,Landslide,Unknown,Unknown,Above road,6,,NYOOOZ,GLC,,NASA COOLR,https://www.nyoooz.com/news/shimla/982578/vehicle-caught-in-landslide-6-killed/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14164,2018-08-07,2018-08-07 02:01:00,2018,Himachal Pradesh,31.12,77.359,Theog-Hatkoti road Blocked by Landslide,Along the Theog-Hatkoti Hwy near Nihari ,Known within 25 km,Landslide,Rain,Small,Above road,0,0.0,The Tribune India,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/landslide-blocks-theog-hatkoti-road-633232,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14113,2018-08-09,2018-08-09 01:44:00,2018,Himachal Pradesh,32.557,76.129,Chamba Landslide,"Chamba Bypass, Surada, Chamba, Himachal Pradesh, 176310",Known within 10 km,Landslide,Rain,Medium,Unknown,1,,Outlook India,GLC,,NASA COOLR,https://www.outlookindia.com/newsscroll/youth-killed-in-landslide-in-chamba/1364631,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14179,2018-08-09,2018-08-09 03:55:00,2018,Himachal Pradesh,32.171,76.419,Kand Village Landslide,"Kand village, about 20 km from Dharamsala",Known within 1 km,Landslide,Rain,Large,Natural slope,0,0.0,The Tribune,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/landslide-in-dharamsala-village-8-houses-damaged-634810,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14055,2018-08-11,2018-08-11 02:55:00,2018,Himachal Pradesh,31.343,76.762,Bilaspur Landslides,"Bilaspur, Himachal Pradesh, IND",Known within 5 km,Landslide,Rain,Unknown,Above road,0,0.0,Biharprabha.com,GLC,,NASA COOLR,https://news.biharprabha.com/2018/08/watch-himachal-pradeshs-bilaspur-witnesses-landslide/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14146,2018-08-13,2018-08-13 03:40:00,2018,Himachal Pradesh,31.425,78.26,Sangla Valley Landslide,Karcham-Sangla road,Known within 25 km,Landslide,Rain,Medium,Above road,0,0.0,The Tribune,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/sangla-cut-off-after-landslide-636348,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14117,2018-08-13,2018-08-13 22:19:00,2018,Himachal Pradesh,32.025,76.167,Chakla Landslide,"Chakla, Himachal Pradesh, IND",Known within 25 km,Mudslide,Rain,Medium,Unknown,4,,The Kashmir Press,GLC,,NASA COOLR,https://thekashmirpress.com/2018/08/13/himachal-pradesh-landslide-4-of-family-including-2-children-buried-alive/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14071,2018-08-14,2018-08-14 01:36:00,2018,Himachal Pradesh,31.055,77.024,Kandaghat Landslide,"Chakla Village, Kandaghat, Shimla, Himachal Pradesh, IND",Known within 1 km,Landslide,Rain,Medium,Unknown,1,4.0,Daijy World,GLC,,NASA COOLR,http://www.daijiworld.com/news/newsDisplay.aspx?newsID=523562,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14505,2018-08-18,2018-08-18 06:39:00,2018,Himachal Pradesh,32.061,77.133,Kullu-Manali Highway Landslide,Along the Kullu-Manali Highway near Raison,Known within 10 km,Landslide,Construction,Medium,Above road,0,0.0,The Tribune India,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/landslip-blocks-kullu-manali-national-highway-638886,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14483,2018-08-20,2018-08-20 20:11:00,2018,Himachal Pradesh,31.496,76.234,Kangra-Chandigarh National Highway Landslide,"Kangra-Chandigarh National Highway, Himachal Pradesh, IND",Known within 50 km,Landslide,Rain,Large,Above road,0,0.0,The Tribune India,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/landslide-blocks-kangra-highway-640047,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14359,2018-09-01,2018-09-01 08:58:00,2018,Himachal Pradesh,32.72,76.099,Chamba - Tissa Landslide,"Chamba - Tissa, Himachal Pradesh, 176319",Known within 25 km,Landslide,Unknown,Medium,Above road,,,Times of India,GLC,,NASA COOLR,https://newsvideo.su/video/9274087,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14326,2018-09-02,2018-09-02 22:16:00,2018,Himachal Pradesh,31.113,77.614,Landslip on Theog-Hatkoti-Rohru Highway,"Theog-Hatkoti-Rohru highway, Shimla, Himachal Pradesh, 171205",Known within 25 km,Landslide,Rain,Small,Above road,,,The Tribune India,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/traffic-restored-on-hatkoti-highway-after-24-hours-647198,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14325,2018-09-03,2018-09-03 03:57:00,2018,Himachal Pradesh,31.108,77.215,Nihari Landslide,"Nihari, Himachal Pradesh",Known within 1 km,Landslide,Rain,Unknown,Above road,,,The Tribune India,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/landslide-blocks-shimla-hatkoti-road-646780,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14392,2018-09-03,2018-09-03 03:57:00,2018,Himachal Pradesh,32.442,76.535,Sundrasi Landslide,"Sundrasi, Bharmour, Chamba, Himachal Pradesh",Known within 10 km,Landslide,Downpour,Unknown,Above road,1,,Business Standard,GLC,,NASA COOLR,https://www.business-standard.com/article/pti-stories/manimahesh-yatra-suspended-as-woman-dies-in-landslide-118090200403_1.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14386,2018-09-11,2018-09-11 03:15:00,2018,Himachal Pradesh,31.103,77.159,Shimla-Kalla Heritage Railway landslide.,"Shimla-Kalka Road, Chaura Maidan, Shimla, Himachal Pradesh, 171004",Known within 5 km,Landslide,Unknown,Unknown,Unknown,,,Biharprabha News,GLC,,NASA COOLR,https://news.biharprabha.com/2018/09/shimla-kalka-heritage-railway-track-blocked-after-landslide/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14579,2018-09-14,2018-09-14 03:21:00,2018,Himachal Pradesh,32.227,76.324,McLeod Ganj Landslide,near Kala Pul on the Dharamsala-McLeod Ganj road,Known within 5 km,Other,Rain,Medium,Natural slope,,,The Tribune India,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/muck-flows-down-from-hill-damages-houses-653044,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
13820,2018-09-22,2018-09-22 09:30:00,2018,Himachal Pradesh,32.22,76.311,Landslides in construction zones,"Dharamshala, Kangra, Himachal Pradesh",Known within 1 km,Unknown,Rain,Unknown,Engineered slope,,,Himachal Tribune,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachaltribune/construction-in-sliding-zones-in-d-sala-660325,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14549,2018-09-23,2018-09-23 22:34:00,2018,Himachal Pradesh,32.557,76.123,"Sep 23, 2018 Chamba Landslide","Chamba District, Himachal Pradesh, India",Known within 25 km,Landslide,Monsoon,Medium,Unknown,,,Outlook India,GLC,,NASA COOLR,https://www.outlookindia.com/newsscroll/19-rescued-by-iaf-in-himachal/1388993,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14605,2018-09-25,2018-09-25 02:06:00,2018,Himachal Pradesh,31.41,76.433,Bhakra Dam Landslide,"Bhakra Dam, Bilaspur, IND",Known within 1 km,Landslide,Unknown,Large,Unknown,,,News Video,GLC,,NASA COOLR,https://newsvideo.su/video/9423227,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14282,2018-09-26,2018-09-26 00:41:00,2018,Himachal Pradesh,31.706,76.934,Mandi Town Landslide,"NH3, Mandi Town, Kullu, Himachal Pradesh, IND",Known within 50 km,Landslide,Continuous rain,Medium,Above road,0,,Mangalore Today,GLC,,NASA COOLR,http://www.mangaloretoday.com/headlines/800-students-stranded-in-landslide-hit-Himachal-s-Chamba-safe-in-a-school-say-officials.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14516,2018-09-26,2018-09-26 05:47:00,2018,Himachal Pradesh,31.467,76.263,Una Landslide,"Una, Himachal Pradesh, IND",Known within 5 km,Landslide,Downpour,Unknown,Above road,,,The Tribune India,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/jalandhar/landslide-blocks-una-road-route-diverted-659532,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14598,2018-09-26,2018-09-26 09:16:00,2018,Himachal Pradesh,32.345,76.521,Bharmour Landslide,"Bharmour, Chamba, Himachal Pradesh, 176318",Known within 10 km,Landslide,Unknown,Large,Above road,,,Magalore Today,GLC,,NASA COOLR,http://www.mangaloretoday.com/headlines/800-students-stranded-in-landslide-hit-Himachal-s-Chamba-safe-in-a-school-say-officials.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14569,2018-09-27,2018-09-27 05:47:00,2018,Himachal Pradesh,31.117,77.575,"Spe 26, 2018 Rohru-Theog Landslide","Rohru-Theog Highway, Shimla, Himachal Pradesh, IND",Known within 25 km,Landslide,Continuous rain,Medium,Above road,0,,The Tribune India,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/people-run-for-their-lives-as-landslide-comes-down-on-rohru-shimla-road-659627,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14489,2018-09-28,2018-09-28 08:28:00,2018,Himachal Pradesh,31.111,77.606,Patti Dhank Landslide,"Patti Dhank, Shimla-Hatkoti Road, Himachal Pradesh, IND",Known within 5 km,Landslide,Monsoon,Large,Above road,,,The Tribune India,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/landslip-blocks-shimla-hatkoti-road-659717,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14125,2018-10-09,2018-10-09 06:56:00,2018,Himachal Pradesh,31.689,77.279,Bali Chowki Landslide,"NH-305 between Rampur and Aut, at Bali Chowki",Known within 5 km,Landslide,Rain,Small,Above road,,,Biharprabha News,GLC,,NASA COOLR,https://news.biharprabha.com/2018/10/national-highway-305-blocked-after-landslide-in-hps-mandi/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14116,2018-10-10,2018-10-10 06:56:00,2018,Himachal Pradesh,31.517,78.269,Shongtong Landslide, Near the site of a new hydroelectric facility at Shongtong Karcham in Kinnaur,Known within 5 km,Landslide,Construction,Medium,Natural slope,,,AGU Blogsphere,GLC,,NASA COOLR,https://blogs.agu.org/landslideblog/2018/10/09/shongtong-1/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14079,2018-10-14,2018-10-14 01:49:00,2018,Himachal Pradesh,30.896,77.005,Sanwara Landslide,National Highway 5 near Sonwara,Known within 10 km,Landslide,Construction,Small,Above road,,,The Tribune India,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/road-traffic-disrupted-for-hours-due-to-landslip-near-sanwara-667685,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14338,2018-11-21,2018-11-21 19:51:00,2018,Himachal Pradesh,31.708,77.186,Landslide on Chandigargh-Manali HWY near Banala,"NH-3, Aut, Mandi, Himachal Pradesh, 175121",Known within 25 km,Landslide,Mining,Medium,Above road,0,0.0,Tribune India,GLC,,NASA COOLR,https://www.tribuneindia.com/news/archive/himachal/traffic-restored-on-chandigarh-manali-highway-687281,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
14295,2018-11-22,2018-11-22 19:51:00,2018,Himachal Pradesh,32.234,77.189,Landslide on Kullu Manali Road,"Manali, Kullu, Himachal Pradesh",Known within 50 km,Landslide,Unknown,Small,Above road,0,0.0,India Glitz,GLC,,NASA COOLR,https://www.indiaglitz.com/i-am-safe-rajasekhar-says-after-manali-landslide-telugu-news-224535,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
211,2007-08-26,2007-08-26 05:30:00,2007,Manipur,24.967,93.55,Tamenglong,Tamenglong,Known within 5 km,Mudslide,Continuous rain,Medium,Unknown,1,,kanglaonline.com,GLC,211.0,NASA COOLR,http://www.kanglaonline.com/index.php?template=headline&newsid=39058&typeid=1,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
