event_id,event_date,latitude,longitude,state,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,curvature,landslide,sample_type
3983,2011-09-23,26.155,91.735,Assam,10.55,36.67,79.84,202.44,249.06,0.93,0.9441,56.08,2.61,65.52,-0.001415,1,positive
APDA-NEG-00220,2013-05-11,26.5,94.375,Assam,12.97,29.95,61.48,158.02,241.03,0.76,1.7333,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-00570,2012-08-18,32.5,78.125,Himachal Pradesh,19.11,26.88,50.86,70.19,109.26,0.57,0.4667,5364.12,23.0,184.14,0.001507,0,negative
7111,2015-04-28,30.563,79.577,Uttarakhand,1.06,2.35,2.76,14.89,61.85,0.61,1.4352,1476.77,36.8,268.42,0.016502,1,positive
2290,2010-08-20,30.651,79.026,Uttarakhand,9.65,93.78,116.73,238.53,592.43,0.95,1.002,1983.27,28.46,306.0,0.002773,1,positive
APDA-NEG-01636,2010-08-09,31.0,79.375,Uttarakhand,9.63,23.39,46.77,155.2,219.89,0.77,1.8,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00424,2015-07-26,33.0,77.5,Himachal Pradesh,5.48,8.32,22.33,62.63,148.58,0.67,1.1333,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-00623,2015-08-18,32.5,76.875,Himachal Pradesh,13.68,22.68,45.7,92.34,185.17,0.91,2.7333,5101.1,32.0,358.76,0.004829,0,negative
4610,2012-11-11,23.771,92.522,Mizoram,0.0,0.09,28.72,36.13,36.8,0.76,0.3686,77.23,12.82,265.63,0.001327,1,positive
APDA-NEG-00622,2013-07-14,33.0,77.5,Himachal Pradesh,1.37,2.47,27.11,42.45,127.3,0.56,0.4,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-00587,2015-03-10,31.5,78.75,Himachal Pradesh,0.0,3.24,4.17,67.01,73.22,0.68,1.2,4989.8,15.71,68.13,-0.003931,0,negative
APDA-NEG-01531,2011-05-31,29.5,78.75,Uttarakhand,2.04,18.78,41.12,52.67,63.34,0.38,-0.8,285.78,7.49,11.54,0.004111,0,negative
1962,2010-06-09,31.099,77.172,Himachal Pradesh,2.39,91.58,101.28,103.01,107.44,0.48,1.3745,2043.4,26.52,311.48,0.003116,1,positive
APDA-NEG-00807,2010-10-08,24.5,94.375,Manipur,81.19,144.74,150.78,174.12,262.99,0.96,3.0667,319.22,17.67,30.12,-0.00491,0,negative
APDA-NEG-00116,2009-08-12,27.0,94.375,Arunachal Pradesh,77.86,125.29,167.69,294.61,471.89,0.95,3.0,86.0,0.0,0.0,0.0,0,negative
APDA-NEG-00006,2012-09-19,28.5,95.625,Arunachal Pradesh,44.4,75.07,156.28,255.8,496.22,0.96,3.0667,2215.04,37.28,283.93,-0.000253,0,negative
APDA-NEG-00153,2007-09-13,28.0,93.75,Assam,1.87,15.91,90.69,300.9,505.89,0.93,2.8667,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-01806,2014-07-28,29.0,79.375,Uttarakhand,13.55,41.18,63.77,237.86,319.27,0.67,1.1333,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-01854,2015-04-30,30.5,80.0,Uttarakhand,0.73,2.86,4.27,11.59,43.1,0.69,1.2667,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-00813,2010-10-09,24.0,94.375,Manipur,9.88,106.99,135.99,149.62,221.06,0.8,2.0,308.07,14.0,233.72,-0.007124,0,negative
5421,2013-08-30,26.421,94.973,Nagaland,7.63,44.85,79.68,165.63,350.44,0.94,1.0109,721.41,23.27,355.01,-0.003893,1,positive
APDA-NEG-00254,2011-09-06,25.5,90.625,Assam,11.09,21.72,29.91,79.5,504.67,0.93,2.8667,263.81,5.53,161.64,-0.002985,0,negative
APDA-NEG-00203,2012-06-03,25.5,92.5,Assam,64.46,125.52,176.83,229.69,307.67,0.93,2.8667,1063.07,25.33,13.62,-0.014165,0,negative
APDA-NEG-01022,2007-09-11,25.5,90.625,Meghalaya,11.46,38.13,229.23,296.98,439.5,0.97,3.1333,263.81,5.53,161.64,-0.002985,0,negative
2228,2010-08-09,30.679,78.348,Uttarakhand,24.92,62.81,104.28,356.72,524.55,0.92,1.0322,992.93,53.16,14.68,-0.000149,1,positive
APDA-NEG-01590,2010-07-29,30.5,77.5,Uttarakhand,15.09,33.51,57.42,195.39,416.26,0.8,2.0,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-01615,2013-06-17,30.5,77.5,Uttarakhand,85.1,345.23,468.07,486.3,494.34,0.92,2.8,425.48,0.38,300.89,0.001817,0,negative
4570,2012-09-19,27.846,95.225,Arunachal Pradesh,62.91,108.4,203.85,348.6,632.71,0.98,2.1627,133.87,0.6,1.61,0.000668,1,positive
APDA-NEG-00520,2008-03-17,32.5,76.875,Himachal Pradesh,0.0,0.0,0.7,0.74,2.1,0.61,0.7333,5101.1,32.0,358.76,0.004829,0,negative
6184,2014-07-28,29.583,80.218,Uttarakhand,34.95,65.07,109.57,364.98,438.22,0.96,1.1523,1562.92,11.81,69.77,0.002859,1,positive
APDA-NEG-01613,2013-06-16,29.5,80.625,Uttarakhand,29.07,35.85,67.63,99.87,110.38,0.66,1.0667,2217.17,32.44,5.59,0.001258,0,negative
7384,2015-08-01,23.928,94.091,Manipur,2.09,71.58,85.55,159.45,237.74,0.74,1.7127,926.95,12.87,111.4,0.000767,1,positive
APDA-NEG-01100,2010-09-13,23.5,93.125,Mizoram,5.92,10.64,23.16,48.17,130.81,0.75,1.6667,768.55,33.9,313.22,0.007988,0,negative
APDA-NEG-00963,2007-09-11,26.0,91.25,Meghalaya,1.91,25.47,211.14,312.0,433.13,0.85,2.3333,43.29,0.09,114.93,-0.000208,0,negative
7329,2015-08-18,32.028,77.345,Himachal Pradesh,9.1,18.79,35.94,96.0,186.12,0.84,0.8217,1737.39,37.94,11.51,0.010608,1,positive
APDA-NEG-00766,2007-10-21,25.0,93.125,Manipur,2.38,19.51,65.78,121.83,136.18,0.83,2.2,275.9,30.23,93.66,-0.002097,0,negative
APDA-NEG-01220,2013-08-30,25.5,94.375,Nagaland,3.06,11.47,51.8,99.82,274.91,0.9,2.6667,1690.52,34.92,313.33,-0.003122,0,negative
7628,2015-08-09,31.692,76.51,Himachal Pradesh,2.81,18.91,39.86,68.89,344.1,0.69,0.5032,848.56,23.92,358.95,-0.007507,1,positive
5864,2014-02-12,31.825,77.47,Himachal Pradesh,0.0,0.05,14.98,15.76,70.21,0.77,1.6114,3712.76,33.64,340.93,-0.00021,1,positive
7678,2015-08-12,32.197,76.319,Himachal Pradesh,16.56,24.51,54.39,81.14,248.86,0.81,0.6999,1119.35,9.53,322.69,0.009923,1,positive
APDA-NEG-01227,2015-08-19,26.0,93.75,Nagaland,11.15,32.2,50.9,130.49,250.37,0.86,2.4,155.68,5.21,210.16,-0.003056,0,negative
2416,2010-09-12,30.733,78.44,Uttarakhand,13.81,44.47,118.09,303.87,642.93,0.97,1.6221,1437.46,43.79,1.27,0.004055,1,positive
APDA-NEG-00162,2012-06-25,27.0,94.375,Assam,27.26,73.88,128.36,244.48,405.54,0.87,2.4667,86.0,0.0,0.0,0.0,0,negative
APDA-NEG-01353,2012-06-03,27.15,88.7632,Sikkim,1.53,17.37,74.39,83.82,127.68,0.51,0.0667,2635.98,24.27,20.83,-0.003513,0,negative
APDA-NEG-00039,2012-06-06,28.0,93.75,Arunachal Pradesh,14.07,47.81,99.45,143.72,285.53,0.78,1.8667,576.05,30.81,45.85,0.021021,0,negative
3806,2011-07-19,27.103,93.688,Arunachal Pradesh,58.61,136.8,253.15,298.1,532.64,0.94,1.5079,150.77,3.37,208.94,0.000197,1,positive
7161,2015-07-11,30.241,78.9,Uttarakhand,66.14,110.05,191.6,280.78,357.11,0.92,1.7951,716.41,49.82,157.63,-0.009261,1,positive
4936,2013-06-17,30.695,79.054,Uttarakhand,92.71,364.97,481.23,506.51,515.94,0.94,2.2192,2790.67,34.65,25.04,-0.006785,1,positive
APDA-NEG-01317,2009-08-20,27.5,88.75,Sikkim,25.26,64.2,97.07,147.33,293.9,0.88,2.5333,3955.2,32.18,303.05,-0.003542,0,negative
3556,2011-05-31,25.156,93.847,Manipur,15.72,45.38,50.95,198.72,265.15,0.84,2.0655,1431.61,32.13,10.48,-0.006137,1,positive
APDA-NEG-01176,2013-08-16,26.0,95.0,Nagaland,32.49,52.19,109.94,214.85,358.38,0.97,3.1333,1150.77,10.47,188.47,-0.011555,0,negative
APDA-NEG-01445,2010-07-06,30.5,77.5,Uttarakhand,31.46,105.54,157.22,221.81,270.98,0.74,1.6,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-01342,2009-08-20,27.15,88.8,Sikkim,47.06,120.65,200.19,274.7,501.12,0.93,2.8667,1594.02,19.03,313.44,-0.001078,0,negative
APDA-NEG-00928,2007-09-09,24.5,94.375,Manipur,3.76,23.71,75.76,89.31,146.62,0.65,1.0,319.22,17.67,30.12,-0.00491,0,negative
319,2007-10-19,25.438,94.116,Manipur,4.3,5.51,37.4,69.66,83.19,0.74,-0.2361,1513.83,17.39,343.52,-0.000299,1,positive
APDA-NEG-00447,2010-09-20,30.5,76.875,Himachal Pradesh,2.14,51.9,82.17,226.44,385.42,0.88,2.5333,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01104,2010-09-13,22.5,93.125,Mizoram,5.13,13.96,29.88,51.74,201.06,0.81,2.0667,448.6,33.09,143.87,-0.000616,0,negative
APDA-NEG-00265,2015-09-01,28.0,93.75,Assam,21.24,88.82,247.97,407.47,583.12,0.97,3.1333,576.05,30.81,45.85,0.021021,0,negative
2479,2010-09-20,31.57,78.284,Himachal Pradesh,0.39,52.08,87.36,145.27,280.34,0.88,1.8747,2287.7,32.88,220.67,-0.003105,1,positive
APDA-NEG-01493,2010-09-04,29.5,80.625,Uttarakhand,22.77,77.41,118.49,221.57,328.39,0.9,2.6667,2217.17,32.44,5.59,0.001258,0,negative
2539,2010-10-03,28.309,95.415,Arunachal Pradesh,2.35,13.64,31.43,119.95,426.52,0.9,0.5765,1855.45,48.67,283.53,0.017074,1,positive
APDA-NEG-00367,2009-09-10,31.5,78.75,Himachal Pradesh,23.4,50.76,59.75,96.11,130.54,0.79,1.9333,4989.8,15.71,68.13,-0.003931,0,negative
5603,2013-10-14,25.426,94.602,Manipur,0.0,0.04,7.85,60.56,119.96,0.9,1.1425,1326.98,20.5,213.43,0.006571,1,positive
APDA-NEG-00246,2007-08-26,25.5,92.5,Assam,29.61,38.18,61.8,149.79,281.92,0.93,2.8667,1063.07,25.33,13.62,-0.014165,0,negative
4426,2012-06-22,26.123,91.716,Assam,43.46,79.73,89.48,225.09,503.09,0.88,0.863,95.36,28.46,27.47,0.006071,1,positive
APDA-NEG-00942,2015-08-01,24.5,94.375,Manipur,3.7,100.7,118.29,220.65,329.07,0.87,2.4667,319.22,17.67,30.12,-0.00491,0,negative
6286,2014-09-22,26.104,91.708,Assam,126.76,191.59,231.7,267.93,354.68,0.97,1.8756,53.39,2.83,95.73,0.002008,1,positive
APDA-NEG-01742,2011-06-29,29.5,80.625,Uttarakhand,92.74,154.63,183.43,195.8,249.11,0.85,2.3333,2217.17,32.44,5.59,0.001258,0,negative
6110,2014-06-27,26.162,91.77,Assam,6.85,21.91,150.58,297.77,349.14,0.8,-0.2866,53.6,1.02,104.35,0.00343,1,positive
APDA-NEG-01818,2007-08-11,29.5,80.625,Uttarakhand,6.0,30.3,40.13,187.5,402.8,0.84,2.2667,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-00468,2009-09-10,30.5,76.875,Himachal Pradesh,55.59,75.21,80.29,175.44,245.29,0.74,1.6,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-00634,2015-08-22,30.5,76.875,Himachal Pradesh,24.58,79.5,114.3,179.04,279.27,0.82,2.1333,298.08,0.59,195.1,0.000987,0,negative
3813,2011-07-20,27.114,88.466,Sikkim,13.06,61.35,107.98,206.34,493.9,0.88,0.763,264.21,32.5,339.03,0.004602,1,positive
5084,2013-07-13,25.616,94.117,Nagaland,7.57,78.03,127.84,206.92,313.46,0.87,1.1558,1583.86,18.24,76.48,-0.007797,1,positive
APDA-NEG-01074,2007-09-29,23.5,92.5,Mizoram,8.21,8.24,10.68,19.57,271.71,0.85,2.3333,697.5,31.7,35.92,-0.007925,0,negative
APDA-NEG-00276,2008-10-29,27.0,94.375,Assam,0.0,19.84,31.21,31.26,94.98,0.83,2.2,86.0,0.0,0.0,0.0,0,negative
2462,2010-09-19,30.909,77.11,Himachal Pradesh,35.98,56.2,82.43,230.46,393.68,0.9,1.855,1568.63,21.3,187.35,-0.002381,1,positive
APDA-NEG-01753,2015-07-24,29.5,80.625,Uttarakhand,14.07,42.9,50.08,104.28,322.35,0.78,1.8667,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-00526,2012-08-24,30.5,76.875,Himachal Pradesh,9.14,26.9,100.31,172.58,274.9,0.72,1.4667,298.08,0.59,195.1,0.000987,0,negative
4551,2012-09-14,29.841,79.776,Uttarakhand,10.09,28.12,39.13,73.02,223.12,0.86,1.1199,881.12,1.75,299.97,0.000108,1,positive
APDA-NEG-01382,2007-04-11,27.15,88.1,Sikkim,0.03,5.9,7.21,7.4,11.44,0.36,-0.9333,2395.93,26.81,256.33,0.013169,0,negative
APDA-NEG-00405,2010-08-11,32.5,76.875,Himachal Pradesh,0.27,14.28,59.44,166.13,354.19,0.87,2.4667,5101.1,32.0,358.76,0.004829,0,negative
APDA-NEG-01552,2010-07-20,29.5,78.75,Uttarakhand,40.53,83.18,102.9,190.88,325.87,0.74,1.6,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-01598,2013-08-05,29.5,78.75,Uttarakhand,12.01,58.4,100.32,194.2,497.55,0.89,2.6,285.78,7.49,11.54,0.004111,0,negative
5051,2013-07-07,31.702,76.973,Himachal Pradesh,21.83,35.69,48.29,99.65,383.16,0.74,1.4238,775.53,31.14,188.58,0.016894,1,positive
APDA-NEG-00628,2010-07-25,32.0,78.125,Himachal Pradesh,0.52,3.51,35.85,54.05,102.85,0.5,0.0,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00156,2015-09-01,26.5,94.375,Assam,11.68,82.06,220.19,314.03,459.28,0.96,3.0667,307.93,20.68,270.76,-0.012984,0,negative
2253,2010-08-16,25.31,94.483,Manipur,6.85,23.17,39.13,57.65,189.45,0.9,1.1017,1524.02,22.7,54.76,0.004283,1,positive
3760,2011-07-11,25.67,94.11,Nagaland,0.1,1.79,14.8,114.69,230.9,0.82,0.6654,1423.04,19.26,76.1,-0.001722,1,positive
APDA-NEG-00789,2010-08-16,24.0,93.125,Manipur,9.58,19.72,50.92,77.33,204.62,0.85,2.3333,1156.07,10.45,264.05,-0.013664,0,negative
APDA-NEG-00797,2010-08-27,24.0,93.75,Manipur,6.47,11.82,23.0,60.34,135.08,0.74,1.6,938.27,22.91,215.12,-0.015373,0,negative
7706,2015-08-19,25.073,92.364,Meghalaya,41.24,100.47,149.45,256.74,490.85,0.99,0.964,133.08,4.83,60.11,-0.008269,1,positive
APDA-NEG-01141,2010-08-14,26.5,94.375,Nagaland,16.59,53.98,68.71,101.59,271.8,0.93,2.8667,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-01846,2015-07-24,29.5,78.75,Uttarakhand,4.46,12.89,23.65,199.89,427.15,0.73,1.5333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-01626,2011-07-21,31.0,79.375,Uttarakhand,1.75,26.87,58.37,83.01,173.69,0.78,1.8667,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00361,2009-09-03,32.0,78.125,Himachal Pradesh,1.6,3.2,23.65,31.14,73.67,0.51,0.0667,5347.43,45.52,279.8,-0.005436,0,negative
2305,2010-08-21,31.53,77.776,Himachal Pradesh,27.35,51.41,108.39,191.63,398.92,0.94,1.4133,1251.75,22.07,206.43,-0.001103,1,positive
2241,2010-08-13,30.802,78.618,Uttarakhand,21.73,26.54,84.49,269.84,412.95,0.89,1.1057,1654.12,44.21,46.33,-0.010504,1,positive
2426,2010-09-13,22.718,92.842,Mizoram,5.13,13.96,29.88,51.74,201.06,0.81,0.6042,716.41,17.16,106.89,0.002293,1,positive
APDA-NEG-01311,2009-07-01,27.15,88.8,Sikkim,46.72,59.13,89.2,106.89,147.7,0.72,1.4667,1594.02,19.03,313.44,-0.001078,0,negative
APDA-NEG-01061,2013-05-07,23.5,93.125,Mizoram,24.94,76.11,155.69,166.48,200.68,0.77,1.8,768.55,33.9,313.22,0.007988,0,negative
220,2007-08-31,25.133,93.967,Manipur,1.28,4.27,19.59,52.18,103.33,0.7,-0.7796,1009.06,1.89,311.76,-0.000461,1,positive
APDA-NEG-01568,2011-07-09,29.5,80.625,Uttarakhand,8.45,11.21,23.68,328.33,364.34,0.76,1.7333,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-01569,2011-07-21,29.5,78.75,Uttarakhand,6.09,45.86,129.22,198.38,398.94,0.79,1.9333,285.78,7.49,11.54,0.004111,0,negative
1108,2009-08-20,24.993,93.5,Manipur,5.16,18.51,97.15,144.53,239.58,0.78,0.0022,1206.7,20.39,119.15,-0.001623,1,positive
2138,2010-07-25,31.093,77.168,Himachal Pradesh,3.31,8.24,111.25,171.1,367.17,0.73,0.9395,1916.38,30.73,0.09,-0.008718,1,positive
5087,2013-07-12,25.627,94.114,Nagaland,18.68,107.07,129.82,203.86,306.22,0.9,1.4919,1563.28,14.1,146.28,0.008823,1,positive
1222,2009-10-05,23.735,92.721,Mizoram,16.64,63.8,74.72,112.34,226.3,0.9,0.9101,958.4,31.16,151.96,0.001508,1,positive
APDA-NEG-00845,2013-08-15,25.0,93.125,Manipur,7.37,88.87,114.14,212.54,326.18,0.93,2.8667,275.9,30.23,93.66,-0.002097,0,negative
7263,2015-07-22,25.448,94.049,Manipur,10.3,41.39,117.9,173.9,325.49,0.84,1.3821,1312.29,26.64,256.21,0.002941,1,positive
APDA-NEG-00152,2015-09-01,27.0,94.375,Assam,14.84,105.23,270.42,383.12,548.16,0.96,3.0667,86.0,0.0,0.0,0.0,0,negative
2397,2010-09-06,32.099,77.15,Himachal Pradesh,2.78,12.99,45.38,118.19,278.56,0.91,0.8816,1595.19,9.23,273.75,0.002277,1,positive
6213,2014-09-24,25.814,90.576,Meghalaya,9.55,193.47,324.36,398.67,447.95,0.92,0.8192,62.28,3.18,85.57,-0.004267,1,positive
3914,2011-08-12,28.867,79.568,Uttarakhand,16.85,31.87,47.64,128.72,319.64,0.83,0.96,205.53,2.3,251.25,-0.002082,1,positive
APDA-NEG-01088,2012-11-11,24.0,93.125,Mizoram,0.0,0.23,35.19,44.01,45.43,0.66,1.0667,1156.07,10.45,264.05,-0.013664,0,negative
APDA-NEG-00601,2015-07-26,30.5,76.875,Himachal Pradesh,5.93,24.59,38.81,204.24,404.36,0.77,1.8,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01620,2013-06-17,29.0,79.375,Uttarakhand,49.93,127.64,169.59,212.84,231.33,0.77,1.8,215.32,0.43,292.55,0.001399,0,negative
1127,2009-08-27,25.172,93.123,Assam,4.12,19.43,59.39,184.11,295.64,0.84,0.0727,724.41,15.13,232.17,-0.006036,1,positive
APDA-NEG-01560,2010-09-19,30.5,80.0,Uttarakhand,24.51,67.3,95.69,146.45,289.31,0.9,2.6667,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-01144,2010-07-19,25.5,94.375,Nagaland,12.0,22.9,79.6,114.56,245.83,0.9,2.6667,1690.52,34.92,313.33,-0.003122,0,negative
4435,2012-06-25,27.174,95.801,Arunachal Pradesh,36.02,76.5,135.79,249.31,403.09,0.96,1.4065,294.59,0.76,25.93,-0.000146,1,positive
APDA-NEG-00760,2015-08-01,24.5,93.125,Manipur,13.23,101.21,122.2,287.02,505.03,0.95,3.0,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-01653,2013-07-23,29.5,80.625,Uttarakhand,1.68,69.68,147.28,224.14,590.24,0.9,2.6667,2217.17,32.44,5.59,0.001258,0,negative
APDA-NEG-00759,2007-09-09,25.0,93.125,Manipur,13.62,72.24,165.34,206.8,304.52,0.89,2.6,275.9,30.23,93.66,-0.002097,0,negative
APDA-NEG-00042,2010-09-10,28.0,95.0,Arunachal Pradesh,62.15,183.57,302.12,461.44,763.98,0.98,3.2,784.15,2.6,262.83,-0.001803,0,negative
APDA-NEG-01720,2007-08-11,29.0,79.375,Uttarakhand,9.31,22.4,28.93,295.22,506.15,0.84,2.2667,215.32,0.43,292.55,0.001399,0,negative
7308,2015-08-15,30.911,78.681,Uttarakhand,9.84,16.63,31.94,106.5,178.47,0.85,0.3556,1979.78,38.59,252.22,-0.00756,1,positive
APDA-NEG-00167,2009-08-27,25.5,90.625,Assam,7.41,41.85,72.23,363.26,591.42,0.96,3.0667,263.81,5.53,161.64,-0.002985,0,negative
APDA-NEG-01760,2011-06-29,31.0,79.375,Uttarakhand,8.68,14.13,46.36,63.58,117.49,0.73,1.5333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01189,2013-07-17,27.0,94.375,Nagaland,21.51,43.49,85.0,170.49,402.85,0.87,2.4667,86.0,0.0,0.0,0.0,0,negative
7311,2015-08-15,30.649,79.527,Uttarakhand,8.16,14.53,30.93,95.45,165.72,0.82,0.3628,2105.33,34.4,151.67,-0.000169,1,positive
APDA-NEG-00571,2013-08-21,32.0,78.125,Himachal Pradesh,6.1,25.45,50.48,90.39,170.37,0.81,2.0667,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-01498,2013-07-28,30.5,80.0,Uttarakhand,10.7,13.52,37.86,113.23,197.38,0.83,2.2,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-00385,2010-07-11,33.0,77.5,Himachal Pradesh,4.84,8.28,21.6,28.81,38.87,0.43,-0.4667,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01072,2015-09-14,24.5,93.125,Mizoram,26.51,33.21,58.82,172.24,332.55,0.94,2.9333,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-01539,2011-06-29,30.5,80.0,Uttarakhand,15.36,23.15,47.21,60.86,108.92,0.71,1.4,5403.64,16.29,342.16,0.008133,0,negative
587,2008-06-15,27.23,94.099,Assam,1.5,64.37,149.51,252.6,433.44,0.79,0.4933,95.59,1.31,355.37,-0.000733,1,positive
APDA-NEG-01098,2013-05-07,23.5,92.5,Mizoram,45.24,137.72,254.51,278.32,325.04,0.86,2.4,697.5,31.7,35.92,-0.007925,0,negative
APDA-NEG-01133,2010-07-19,25.5,94.375,Nagaland,12.0,22.9,79.6,114.56,245.83,0.9,2.6667,1690.52,34.92,313.33,-0.003122,0,negative
APDA-NEG-01583,2011-08-12,29.0,79.375,Uttarakhand,16.85,31.87,47.64,128.72,319.64,0.83,2.2,215.32,0.43,292.55,0.001399,0,negative
255,2007-09-10,24.245,94.069,Manipur,0.73,10.16,46.05,53.75,95.69,0.53,-0.1332,1303.65,34.53,64.79,-0.008334,1,positive
APDA-NEG-00883,2015-08-01,24.5,93.125,Manipur,13.23,101.21,122.2,287.02,505.03,0.95,3.0,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-00779,2010-06-07,24.5,93.125,Manipur,7.9,41.36,110.0,212.9,360.22,0.85,2.3333,489.42,31.49,307.92,0.01086,0,negative
237,2007-09-06,29.583,80.217,Uttarakhand,0.4,36.17,117.56,169.78,307.55,0.94,0.9693,1585.51,6.85,258.7,-0.013276,1,positive
5476,2013-09-07,27.374,88.732,Sikkim,5.47,27.37,61.64,118.27,224.6,0.88,0.6431,3437.31,30.54,346.45,0.005288,1,positive
APDA-NEG-01850,2013-07-25,30.5,77.5,Uttarakhand,4.96,23.56,111.7,252.93,451.61,0.92,2.8,425.48,0.38,300.89,0.001817,0,negative
7614,2015-08-08,31.803,76.757,Himachal Pradesh,11.06,43.88,60.77,119.39,377.32,0.92,1.0658,719.64,11.24,107.53,-0.003896,1,positive
2432,2010-09-15,31.414,77.895,Himachal Pradesh,0.99,11.34,37.1,117.9,256.97,0.86,1.5463,3747.12,60.4,183.82,0.006762,1,positive
APDA-NEG-01090,2010-09-13,24.5,93.125,Mizoram,8.97,16.26,39.29,95.52,195.57,0.84,2.2667,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-01439,2009-09-01,29.5,78.75,Uttarakhand,5.41,29.14,51.23,106.57,290.24,0.73,1.5333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-01842,2015-06-25,31.0,79.375,Uttarakhand,9.73,12.4,19.25,22.65,27.66,0.66,1.0667,5085.99,17.29,81.7,0.00088,0,negative
7310,2015-08-15,30.909,78.33,Uttarakhand,14.48,24.14,44.91,139.42,247.79,0.93,1.0013,1799.58,39.21,88.69,-0.002674,1,positive
APDA-NEG-00969,2010-06-28,25.5,92.5,Meghalaya,37.11,87.5,124.79,216.53,541.07,0.96,3.0667,1063.07,25.33,13.62,-0.014165,0,negative
APDA-NEG-00519,2013-06-12,32.0,78.125,Himachal Pradesh,3.93,14.46,15.68,19.65,20.15,0.49,-0.0667,5347.43,45.52,279.8,-0.005436,0,negative
2051,2010-07-07,31.101,77.179,Himachal Pradesh,4.11,107.82,183.05,228.05,300.24,0.71,1.7459,2257.21,31.57,223.18,-0.01487,1,positive
APDA-NEG-00590,2010-07-07,33.0,77.5,Himachal Pradesh,0.83,13.0,18.52,27.77,38.43,0.42,-0.5333,5155.49,22.24,314.26,0.012153,0,negative
1857,2010-05-11,25.343,92.29,Meghalaya,12.85,28.61,56.39,112.71,418.07,0.84,1.1779,1197.92,3.18,21.99,0.001085,1,positive
5047,2013-07-07,31.88,76.916,Himachal Pradesh,17.96,37.72,46.97,88.81,335.76,0.8,1.3861,1283.39,9.87,297.48,-0.001306,1,positive
APDA-NEG-00057,2013-09-02,29.0,96.25,Arunachal Pradesh,8.62,20.68,42.85,58.84,132.31,0.85,2.3333,4424.4,28.85,66.8,0.001741,0,negative
APDA-NEG-00347,2008-08-08,32.0,78.125,Himachal Pradesh,8.76,14.58,40.9,81.73,137.85,0.7,1.3333,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00583,2014-09-10,30.5,76.875,Himachal Pradesh,0.46,1.4,145.42,195.38,251.16,0.67,1.1333,298.08,0.59,195.1,0.000987,0,negative
2249,2010-08-14,26.081,94.803,Nagaland,11.86,53.09,65.68,107.1,280.21,0.95,1.0803,972.2,42.95,156.71,0.002727,1,positive
3932,2011-08-18,25.83,94.13,Nagaland,4.67,37.16,91.83,194.32,306.79,0.94,1.153,1014.58,8.4,143.64,0.000814,1,positive
APDA-NEG-01010,2015-08-19,25.0,90.625,Meghalaya,26.68,58.96,87.68,142.24,354.46,0.92,2.8,9.45,0.41,97.51,-0.000647,0,negative
APDA-NEG-01858,2013-07-18,30.5,77.5,Uttarakhand,7.16,74.13,136.21,274.87,443.26,0.91,2.7333,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00836,2010-10-08,24.5,94.375,Manipur,81.19,144.74,150.78,174.12,262.99,0.96,3.0667,319.22,17.67,30.12,-0.00491,0,negative
3944,2011-08-25,27.734,88.633,Sikkim,4.66,42.6,65.15,176.49,300.86,0.91,1.1146,3475.85,25.97,47.77,-0.002166,1,positive
APDA-NEG-00545,2013-07-07,32.5,76.875,Himachal Pradesh,14.68,35.18,39.78,67.56,230.0,0.78,1.8667,5101.1,32.0,358.76,0.004829,0,negative
5567,2013-09-30,30.6,78.315,Uttarakhand,7.21,16.05,31.8,46.27,133.6,0.88,0.9704,909.82,5.91,73.53,0.018141,1,positive
