sample_id,latitude,longitude,rain_1h,rain_6h,rain_24h,rain_3d,rain_7d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,landslide,split
APDA-ROADMAP-NEG-0539,25.40316,93.73143,1.18,6.12,11.34,20.44,41.96,0.171,-0.04,677.5,1.39,312.9,0,train
APDA-ROADMAP-NEG-0406,24.71407,92.66871,0.92,2.76,16.87,23.47,51.45,0.097,0.024,242.3,2.89,44.7,0,train
APDA-ROADMAP-NEG-0651,27.86789,88.37855,0.64,7.84,15.92,27.38,36.85,0.123,-0.086,585.1,4.32,125.8,0,train
APDA-ROADMAP-POS-0328,24.83452,92.8039,12.04,51.14,200.59,376.25,462.66,0.452,0.179,929.3,32.96,223.5,1,train
APDA-ROADMAP-POS-0443,25.75377,91.90656,24.01,83.51,138.77,264.91,321.06,0.465,0.15,978.1,40.43,238.5,1,train
APDA-ROADMAP-POS-0775,27.58201,91.86003,18.59,55.24,156.91,333.34,426.08,0.388,0.145,1646.6,38.96,344.7,1,train
APDA-ROADMAP-NEG-0088,24.57442,92.32319,0.06,2.55,16.07,21.55,46.99,0.092,-0.029,313.3,2.41,15.2,0,train
APDA-ROADMAP-NEG-0221,25.10373,91.65228,0.04,3.3,5.52,10.37,12.5,0.122,-0.055,842.6,0.34,199.2,0,train
APDA-ROADMAP-NEG-0636,26.91757,93.9568,1.18,3.79,14.98,36.31,51.78,0.171,0.054,302.8,2.52,315.2,0,train
APDA-ROADMAP-POS-0178,23.73226,92.7166,6.73,64.66,128.84,218.57,326.21,0.466,0.121,458.8,30.45,151.2,1,train
APDA-ROADMAP-NEG-0323,25.26107,91.65511,0.17,7.14,18.45,33.1,41.85,0.175,0.015,638.8,3.33,301.2,0,train
APDA-ROADMAP-POS-0705,25.60099,90.58231,19.81,45.89,187.78,316.07,364.06,0.32,0.183,989.4,31.07,144.2,1,train
APDA-ROADMAP-POS-0087,25.0776,93.15449,4.72,29.86,155.02,313.71,562.63,0.417,0.175,779.8,39.51,180.7,1,train
APDA-ROADMAP-NEG-0884,25.72619,92.35573,0.16,2.37,11.21,14.73,25.78,0.08,0.01,206.8,0.12,87.3,0,train
APDA-ROADMAP-NEG-0948,24.50783,93.23177,0.89,0.92,11.55,24.27,53.66,0.239,-0.098,628.7,4.58,277.1,0,train
APDA-ROADMAP-POS-0458,23.73394,92.71314,13.44,64.78,118.73,232.3,439.48,0.405,0.151,531.7,35.25,154.1,1,train
APDA-ROADMAP-NEG-0829,26.50125,92.17075,0.06,4.38,8.08,20.04,48.6,0.139,-0.121,176.9,7.07,311.5,0,train
APDA-ROADMAP-POS-0055,27.58286,91.86911,11.55,55.3,85.58,264.65,363.64,0.379,0.175,1527.4,50.08,215.1,1,train
APDA-ROADMAP-NEG-0502,25.57996,91.29687,0.06,3.88,8.72,19.3,39.62,0.202,-0.044,312.0,6.23,296.1,0,train
APDA-ROADMAP-POS-0644,25.44447,92.19505,4.45,51.55,151.07,250.5,499.05,0.366,0.2,867.6,23.91,327.0,1,train
APDA-ROADMAP-POS-0678,23.72636,92.71533,13.93,56.9,205.65,371.21,605.43,0.494,0.117,464.2,49.44,232.2,1,train
APDA-ROADMAP-POS-0222,25.3012,91.71644,20.96,72.93,156.02,301.51,369.92,0.388,0.181,1117.3,33.52,152.4,1,train
APDA-ROADMAP-POS-0114,27.35557,92.41988,24.79,62.47,103.36,202.67,437.99,0.407,0.113,1410.3,47.05,187.5,1,train
APDA-ROADMAP-POS-0983,25.7579,91.90019,11.67,44.98,84.98,260.32,348.19,0.395,0.171,943.0,39.91,178.7,1,train
APDA-ROADMAP-NEG-0229,26.61118,91.26473,0.22,2.79,16.89,21.55,25.47,0.28,-0.128,496.3,7.55,285.0,0,train
APDA-ROADMAP-POS-1000,27.04329,88.2638,17.51,53.61,139.3,204.32,409.01,0.349,0.19,1276.1,37.36,204.1,1,train
APDA-ROADMAP-POS-0175,27.59104,91.86677,10.96,37.54,126.52,190.85,242.97,0.41,0.217,1447.6,32.11,226.7,1,train
APDA-ROADMAP-POS-0782,25.30877,91.70918,5.96,58.42,189.78,318.12,471.18,0.436,0.205,1009.1,29.37,201.1,1,train
APDA-ROADMAP-POS-0590,26.01117,93.423,7.48,30.82,143.16,213.21,426.1,0.489,0.188,1208.7,36.71,186.6,1,train
APDA-ROADMAP-NEG-0560,26.68326,88.64744,0.93,6.18,15.04,26.65,29.42,0.164,-0.019,139.1,4.15,272.7,0,train
APDA-ROADMAP-POS-0019,25.67311,94.1122,11.13,30.41,147.5,199.33,435.87,0.447,0.212,995.4,41.93,250.1,1,train
APDA-ROADMAP-POS-0424,25.45035,92.19598,7.27,33.11,161.91,257.45,452.53,0.387,0.214,904.7,34.23,200.0,1,train
APDA-ROADMAP-NEG-0344,25.28285,92.55335,0.33,3.38,4.58,28.63,33.19,0.159,-0.062,478.1,2.8,120.5,0,train
APDA-ROADMAP-POS-0286,25.18417,93.02872,5.44,21.33,57.58,227.77,283.09,0.478,0.195,1105.9,38.2,165.7,1,train
APDA-ROADMAP-NEG-0584,25.13151,92.44707,1.16,4.86,8.78,31.28,36.63,0.28,-0.029,677.3,4.04,130.4,0,train
APDA-ROADMAP-POS-0429,26.17293,91.75294,7.82,34.21,182.75,251.71,457.67,0.365,0.139,1071.6,33.53,237.3,1,train
APDA-ROADMAP-NEG-0510,26.24807,93.26781,0.43,0.77,8.09,12.93,40.69,0.28,-0.018,648.6,9.7,99.6,0,train
APDA-ROADMAP-NEG-0319,25.97722,94.47908,2.56,2.7,16.79,25.75,38.52,0.14,-0.089,373.6,2.58,125.5,0,train
APDA-ROADMAP-POS-0670,26.01926,93.42058,7.37,37.82,186.08,322.86,514.34,0.371,0.274,1058.1,32.75,207.5,1,train
APDA-ROADMAP-POS-0032,27.33052,88.61461,12.72,50.44,189.58,311.78,530.34,0.399,0.176,1448.7,40.09,173.8,1,train
APDA-ROADMAP-POS-0941,25.53388,91.86413,2.0,45.56,126.85,174.88,365.6,0.32,0.157,1472.3,35.91,330.4,1,train
APDA-ROADMAP-POS-0723,25.75485,91.9005,5.56,28.81,130.34,208.12,286.96,0.46,0.137,1100.7,47.8,163.5,1,train
APDA-ROADMAP-POS-0995,27.58117,91.86622,30.52,77.83,124.92,172.19,283.75,0.497,0.227,1757.4,30.88,290.4,1,train
APDA-ROADMAP-POS-0215,27.58409,91.86342,24.45,60.8,194.66,288.75,411.89,0.338,0.192,1563.2,42.97,221.3,1,train
APDA-ROADMAP-POS-0814,27.35036,92.42269,18.36,71.81,175.23,301.28,385.98,0.483,0.23,1380.7,46.29,215.1,1,train
APDA-ROADMAP-POS-0327,25.07355,93.15331,16.54,50.9,157.83,274.27,330.08,0.388,0.085,948.3,47.8,205.2,1,train
APDA-ROADMAP-POS-0561,25.53491,91.87017,7.07,45.81,167.33,254.19,351.96,0.483,0.106,1306.0,38.26,212.4,1,train
APDA-ROADMAP-NEG-0113,26.95584,87.86058,1.25,3.09,12.8,13.85,16.17,0.28,-0.055,346.3,1.14,55.0,0,train
APDA-ROADMAP-POS-0701,25.53114,91.86756,12.84,62.36,104.39,247.32,410.0,0.457,0.193,1226.3,32.2,186.9,1,train
APDA-ROADMAP-NEG-0579,25.40284,94.51323,0.43,0.7,5.99,11.45,16.1,0.167,-0.072,98.6,2.49,94.1,0,train
APDA-ROADMAP-NEG-0190,26.49224,93.84403,0.51,6.84,15.94,35.52,53.36,0.097,-0.015,409.9,3.48,66.9,0,train
APDA-ROADMAP-POS-0342,25.29322,91.71817,13.21,44.05,83.07,181.97,362.4,0.458,0.163,965.9,48.84,183.4,1,train
APDA-ROADMAP-POS-0630,26.01391,93.42756,5.7,44.06,188.63,350.51,439.49,0.455,0.203,1054.8,28.7,202.4,1,train
APDA-ROADMAP-POS-0148,24.83298,92.80379,12.11,39.95,158.65,232.08,413.07,0.476,0.18,434.3,46.27,288.2,1,train
APDA-ROADMAP-NEG-0310,26.17038,93.78772,0.35,7.34,12.86,33.11,56.95,0.23,-0.051,166.4,10.33,130.9,0,train
APDA-ROADMAP-POS-0361,25.53306,91.86321,10.43,64.31,155.95,231.53,417.06,0.371,0.135,947.9,44.34,157.8,1,train
APDA-ROADMAP-POS-0084,25.44133,92.19838,3.7,27.59,92.55,206.67,432.06,0.476,0.111,1098.0,20.81,229.5,1,train
APDA-ROADMAP-POS-0049,26.17726,91.75772,18.33,54.37,107.98,200.79,323.55,0.386,0.213,1119.7,37.88,200.9,1,train
APDA-ROADMAP-POS-0469,26.17024,91.75254,12.3,57.8,176.24,258.23,481.9,0.367,0.185,1241.8,25.08,205.0,1,train
APDA-ROADMAP-POS-0156,27.09592,93.61015,26.7,62.52,191.69,327.43,502.5,0.32,0.157,1520.0,41.28,292.5,1,train
APDA-ROADMAP-POS-0773,27.18875,88.36161,12.46,51.27,92.36,166.19,396.52,0.366,0.23,1016.8,38.36,137.1,1,train
APDA-ROADMAP-NEG-0240,27.35095,88.0462,0.22,7.52,13.86,24.42,29.78,0.28,-0.038,144.1,0.58,219.8,0,train
APDA-ROADMAP-NEG-0201,25.30049,91.50735,1.05,4.34,14.71,34.33,47.27,0.08,-0.041,339.6,3.58,188.1,0,train
APDA-ROADMAP-NEG-0403,25.5347,92.16128,0.02,6.82,12.23,15.98,29.19,0.08,-0.045,606.9,0.03,341.2,0,train
APDA-ROADMAP-NEG-0203,26.19985,91.48755,0.43,4.09,9.17,17.54,30.73,0.28,-0.05,530.9,14.75,231.0,0,train
APDA-ROADMAP-NEG-0631,27.53474,88.8309,0.51,1.88,5.48,8.73,17.88,0.08,0.016,505.3,6.45,131.5,0,train
APDA-ROADMAP-POS-0501,25.53719,91.86752,15.19,31.36,144.81,254.25,425.55,0.445,0.109,1185.5,39.0,33.7,1,train
APDA-ROADMAP-NEG-0765,25.35116,90.74289,0.58,2.69,4.66,28.05,36.13,0.197,-0.099,420.4,7.66,330.7,0,train
APDA-ROADMAP-POS-0180,27.03693,88.25891,19.18,63.06,178.25,316.83,528.99,0.388,0.163,1386.7,30.16,216.3,1,train
APDA-ROADMAP-NEG-0048,25.0881,93.01457,0.49,4.6,17.12,29.83,33.1,0.08,-0.043,251.5,7.26,167.2,0,train
APDA-ROADMAP-NEG-0756,26.65868,93.77885,0.99,7.63,11.73,14.53,21.06,0.097,-0.082,395.7,5.62,221.4,0,train
APDA-ROADMAP-POS-0951,27.69435,88.58394,12.55,39.98,148.71,252.41,323.0,0.391,0.185,1601.3,33.77,196.8,1,train
APDA-ROADMAP-NEG-0317,24.37814,94.12215,0.11,0.98,8.33,19.68,35.02,0.28,-0.055,822.4,0.34,326.5,0,train
APDA-ROADMAP-NEG-0620,26.8632,88.43461,0.28,2.67,13.52,30.56,46.72,0.162,-0.162,257.3,2.43,230.0,0,train
APDA-ROADMAP-POS-0529,26.17413,91.75939,30.02,67.55,121.58,225.66,444.1,0.448,0.141,976.0,33.38,36.3,1,train
APDA-ROADMAP-POS-0347,25.07564,93.15701,8.75,49.8,128.17,203.15,334.88,0.378,0.083,700.0,35.07,226.5,1,train
APDA-ROADMAP-NEG-0388,25.24941,93.23962,0.07,2.76,15.3,38.35,64.81,0.28,-0.034,327.1,2.24,309.2,0,train
APDA-ROADMAP-NEG-0961,25.88469,92.28826,1.39,7.32,8.89,17.8,19.34,0.189,-0.04,272.3,1.22,254.3,0,train
APDA-ROADMAP-NEG-0051,27.29726,88.24186,1.5,9.04,23.04,47.97,53.44,0.107,0.017,667.0,1.77,184.2,0,train
APDA-ROADMAP-NEG-0973,27.56556,88.68384,2.21,8.68,19.19,35.05,62.07,0.113,-0.103,387.1,0.57,250.6,0,train
APDA-ROADMAP-NEG-0442,25.66948,91.26462,0.84,1.92,9.16,19.99,38.91,0.139,-0.037,604.7,7.95,267.4,0,train
APDA-ROADMAP-POS-0602,25.29943,91.71504,5.68,40.98,97.37,211.77,373.2,0.363,0.124,1151.5,39.31,228.6,1,train
APDA-ROADMAP-NEG-0282,25.57366,92.18395,1.76,4.11,11.35,33.44,56.92,0.174,-0.066,239.8,2.47,335.5,0,train
APDA-ROADMAP-POS-0244,25.44135,92.1922,27.73,80.02,138.37,219.87,323.24,0.419,0.08,1033.6,42.29,230.2,1,train
APDA-ROADMAP-NEG-0337,25.14122,93.97706,0.34,4.97,13.46,31.91,54.78,0.28,-0.064,645.1,15.0,49.9,0,train
APDA-ROADMAP-NEG-0068,24.35417,93.25119,0.29,7.22,16.93,27.8,55.27,0.176,-0.024,649.5,5.2,187.6,0,train
APDA-ROADMAP-NEG-0476,27.5678,93.36835,0.15,5.2,14.56,22.14,26.3,0.156,-0.024,388.7,7.29,297.7,0,train
APDA-ROADMAP-POS-0313,27.1831,88.35748,25.19,80.72,213.21,260.73,473.7,0.464,0.223,1624.6,37.1,192.4,1,train
APDA-ROADMAP-POS-0436,27.0919,93.61496,2.36,19.99,150.52,285.42,401.01,0.5,0.177,1646.7,33.66,168.7,1,train
APDA-ROADMAP-NEG-0899,25.25737,93.87333,0.18,1.23,11.62,23.67,44.28,0.139,-0.064,704.4,3.71,80.6,0,train
APDA-ROADMAP-NEG-0329,25.9108,91.50552,1.17,1.32,1.36,13.23,15.65,0.208,-0.067,710.7,5.68,35.4,0,train
APDA-ROADMAP-POS-0309,26.1704,91.75805,5.44,49.31,153.06,194.51,362.13,0.475,0.216,1312.5,40.75,223.6,1,train
APDA-ROADMAP-POS-0431,27.69014,88.58139,31.68,80.03,183.58,229.02,295.75,0.406,0.143,1518.6,42.49,166.1,1,train
APDA-ROADMAP-POS-0661,25.53236,91.86503,10.09,29.11,111.77,280.98,438.11,0.372,0.244,1001.5,26.41,178.3,1,train
APDA-ROADMAP-POS-0371,27.69564,88.58217,17.54,48.22,148.18,253.24,498.43,0.364,0.08,1521.4,33.97,204.3,1,train
APDA-ROADMAP-POS-0567,25.07462,93.15349,7.39,54.63,177.28,353.87,397.69,0.439,0.21,1216.6,36.01,158.9,1,train
APDA-ROADMAP-POS-0980,27.03977,88.26663,6.96,26.21,64.78,234.58,306.6,0.489,0.182,1738.1,34.52,231.3,1,train
APDA-ROADMAP-POS-0182,25.30177,91.71022,3.71,45.7,84.28,254.96,491.71,0.387,0.122,962.8,35.09,239.9,1,train
APDA-ROADMAP-NEG-0363,26.1923,91.71398,0.22,3.26,15.58,20.16,23.11,0.131,-0.0,139.4,6.23,32.2,0,train
APDA-ROADMAP-POS-0622,25.29982,91.71107,13.07,36.22,105.37,172.77,359.07,0.466,0.241,1331.4,37.49,164.5,1,train
APDA-ROADMAP-POS-0819,25.67222,94.11151,13.28,64.13,147.11,188.95,331.17,0.466,0.191,1036.9,33.16,203.7,1,train
APDA-ROADMAP-NEG-0193,27.44778,88.0591,1.48,2.91,8.99,25.02,59.6,0.22,0.041,842.1,7.17,196.9,0,train
APDA-ROADMAP-POS-0953,27.18233,88.36023,21.19,72.32,120.35,166.93,362.51,0.35,0.276,1683.0,39.51,175.6,1,train
APDA-ROADMAP-NEG-0422,25.50967,91.30898,1.16,2.54,6.52,14.63,19.48,0.28,-0.14,487.7,1.0,70.0,0,train
APDA-ROADMAP-NEG-0841,25.90919,92.3384,0.14,2.64,15.9,27.0,34.14,0.271,-0.061,504.2,2.42,188.3,0,train
APDA-ROADMAP-POS-0923,25.75446,91.90252,32.09,65.19,136.63,298.83,402.86,0.418,0.189,1115.7,32.22,296.7,1,train
APDA-ROADMAP-NEG-0074,27.76877,92.79287,0.09,1.32,6.37,19.89,24.47,0.114,-0.094,553.2,1.19,77.2,0,train
APDA-ROADMAP-POS-0297,24.78274,93.68462,11.49,51.37,168.89,258.54,332.86,0.344,0.133,716.3,31.47,144.1,1,train
APDA-ROADMAP-POS-0967,25.07257,93.15378,18.0,76.17,210.73,355.55,594.86,0.427,0.187,1011.0,29.53,230.0,1,train
APDA-ROADMAP-POS-0462,25.30223,91.7087,5.79,45.6,170.41,243.17,485.62,0.35,0.192,935.0,40.94,168.0,1,train
APDA-ROADMAP-NEG-0303,26.16145,91.54796,0.75,3.82,15.22,31.66,46.89,0.217,-0.02,426.6,1.28,297.9,0,train
APDA-ROADMAP-NEG-0177,25.14088,93.41134,0.32,2.79,6.38,25.63,26.04,0.172,0.013,560.5,4.88,78.1,0,train
APDA-ROADMAP-POS-0378,23.73175,92.71126,13.96,70.64,102.31,226.57,465.54,0.465,0.21,543.0,45.35,172.2,1,train
APDA-ROADMAP-POS-0799,25.67476,94.1168,35.81,54.17,96.62,175.39,378.65,0.411,0.207,860.1,41.2,164.1,1,train
APDA-ROADMAP-NEG-0103,26.24107,91.6373,2.45,4.21,16.5,17.41,49.93,0.28,0.019,116.9,9.81,86.6,0,train
APDA-ROADMAP-POS-0106,25.18587,93.02547,7.4,49.38,193.75,302.92,405.98,0.527,0.251,1068.6,39.91,194.9,1,train
APDA-ROADMAP-POS-0127,25.07158,93.15082,10.31,68.01,188.79,294.82,436.89,0.431,0.234,1241.4,38.7,144.0,1,train
APDA-ROADMAP-NEG-0996,27.44201,93.41978,0.49,1.13,10.33,24.87,52.42,0.08,0.001,273.7,5.17,112.0,0,train
APDA-ROADMAP-POS-0839,25.66879,94.11105,9.64,53.36,117.95,241.66,463.61,0.365,0.189,1175.1,32.29,164.7,1,train
APDA-ROADMAP-POS-0356,27.09649,93.61584,23.1,57.99,144.63,237.01,400.15,0.344,0.168,1984.7,34.71,206.5,1,train
APDA-ROADMAP-NEG-0617,25.24676,93.40109,0.34,5.75,14.2,16.8,33.16,0.168,-0.056,371.1,8.69,212.4,0,train
APDA-ROADMAP-POS-0683,25.75427,91.9028,7.59,46.35,181.47,253.36,377.72,0.32,0.18,930.7,40.51,100.3,1,train
APDA-ROADMAP-POS-0813,27.18668,88.36228,8.66,50.35,119.72,233.51,283.86,0.446,0.207,1568.7,37.75,196.5,1,train
APDA-ROADMAP-NEG-0681,25.21555,91.499,0.21,6.57,20.57,21.75,24.55,0.166,-0.05,723.9,3.76,237.2,0,train
APDA-ROADMAP-POS-0210,26.01481,93.42373,12.36,58.23,189.14,336.73,508.56,0.32,0.156,1084.9,44.52,146.2,1,train
APDA-ROADMAP-NEG-0493,27.57586,88.55364,0.41,3.8,16.05,39.21,72.06,0.08,-0.005,675.6,3.26,215.2,0,train
APDA-ROADMAP-POS-0141,25.53189,91.8703,7.47,23.6,85.09,190.01,236.52,0.364,0.225,985.7,42.59,231.7,1,train
APDA-ROADMAP-NEG-0975,28.01506,92.09806,0.07,2.57,7.18,17.65,21.66,0.23,0.003,575.3,1.7,238.6,0,train
APDA-ROADMAP-NEG-0340,27.29354,88.43636,0.62,1.8,9.69,26.41,38.03,0.182,-0.095,164.5,11.87,304.5,0,train
APDA-ROADMAP-NEG-0798,24.0821,92.56157,0.15,3.33,15.35,18.25,33.34,0.28,-0.03,154.8,0.87,40.4,0,train
APDA-ROADMAP-NEG-0575,27.95483,91.56309,0.03,8.01,14.72,19.86,35.14,0.094,-0.069,129.7,1.01,95.8,0,train
APDA-ROADMAP-NEG-0182,25.69222,91.9747,0.64,7.1,16.25,32.08,35.94,0.142,-0.032,436.8,0.91,165.0,0,train
APDA-ROADMAP-NEG-0394,27.76672,92.24466,0.76,5.89,8.83,18.06,32.09,0.28,-0.038,299.5,5.67,171.3,0,train
APDA-ROADMAP-NEG-0816,27.34807,93.96426,0.98,3.7,8.47,27.19,59.26,0.272,-0.069,824.3,0.76,153.5,0,train
APDA-ROADMAP-POS-0712,27.33025,88.61158,9.42,34.16,73.54,218.47,386.18,0.432,0.181,1990.3,37.57,147.0,1,train
APDA-ROADMAP-NEG-0794,27.0545,92.16076,0.5,6.4,14.41,33.64,37.63,0.197,-0.033,480.3,15.0,248.9,0,train
APDA-ROADMAP-POS-0893,27.18212,88.36392,11.71,55.92,137.43,237.04,310.47,0.403,0.241,1456.8,28.15,191.2,1,train
APDA-ROADMAP-POS-0860,27.03965,88.26298,22.95,57.67,182.19,346.01,544.69,0.503,0.161,1658.2,29.25,91.9,1,train
APDA-ROADMAP-POS-0011,27.69286,88.58792,11.91,37.75,82.48,238.84,311.03,0.474,0.212,1632.9,32.83,34.0,1,train
APDA-ROADMAP-NEG-0695,27.36724,91.44843,2.29,6.02,19.77,30.43,33.79,0.23,-0.082,252.8,6.43,314.4,0,train
APDA-ROADMAP-NEG-0428,25.30006,93.21836,0.65,6.8,16.03,24.78,34.05,0.08,-0.006,746.2,0.58,323.3,0,train
APDA-ROADMAP-POS-0283,25.75267,91.90828,9.59,28.55,115.42,185.85,239.03,0.501,0.141,1039.9,28.72,174.0,1,train
APDA-ROADMAP-POS-0811,27.69159,88.58385,19.55,37.16,148.38,228.01,282.56,0.476,0.148,1763.8,36.19,205.0,1,train
APDA-ROADMAP-NEG-0342,24.82878,91.49872,0.19,0.28,2.47,18.48,25.36,0.151,0.011,222.6,1.46,21.8,0,train
APDA-ROADMAP-POS-0292,27.33076,88.61382,16.38,46.9,124.43,170.04,402.8,0.375,0.121,2049.4,28.5,168.2,1,train
APDA-ROADMAP-POS-0755,27.57978,91.86581,10.82,41.64,185.78,281.11,448.4,0.32,0.238,1631.6,37.86,205.6,1,train
APDA-ROADMAP-POS-0627,25.07361,93.1646,12.44,29.02,145.54,304.22,452.26,0.483,0.212,962.7,43.07,223.5,1,train
APDA-ROADMAP-POS-0944,25.44225,92.19236,4.32,38.83,161.65,245.38,335.88,0.415,0.217,1120.5,41.27,160.0,1,train
APDA-ROADMAP-POS-0862,25.29774,91.71968,5.85,62.51,211.63,309.97,463.21,0.456,0.264,1043.0,26.22,215.2,1,train
APDA-ROADMAP-POS-0130,26.01478,93.42872,2.0,36.18,161.64,270.09,415.23,0.41,0.248,987.5,32.2,20.3,1,train
APDA-ROADMAP-NEG-0176,26.91595,94.09835,0.31,3.64,6.58,10.83,35.86,0.095,-0.07,431.6,4.42,236.0,0,train
APDA-ROADMAP-POS-0324,25.44445,92.19238,35.44,53.19,183.18,227.01,296.06,0.402,0.24,1135.8,29.99,142.8,1,train
APDA-ROADMAP-NEG-0091,27.49847,88.34357,0.7,4.34,16.38,24.33,37.81,0.08,-0.058,717.5,1.12,346.2,0,train
APDA-ROADMAP-POS-0844,25.44569,92.19526,9.99,37.04,102.16,196.19,270.8,0.347,0.141,1251.9,38.79,333.5,1,train
APDA-ROADMAP-POS-0964,25.44044,92.19772,13.53,36.14,185.87,345.72,400.41,0.382,0.08,1073.2,49.78,69.7,1,train
APDA-ROADMAP-NEG-0865,26.02443,90.26111,1.12,4.11,18.57,22.58,23.28,0.243,-0.043,594.6,1.04,300.0,0,train
APDA-ROADMAP-POS-0866,25.18328,93.02552,23.36,57.66,206.22,349.33,558.86,0.427,0.192,1220.0,30.18,1.8,1,train
APDA-ROADMAP-POS-0922,25.29825,91.70994,15.92,60.69,127.08,306.78,491.02,0.455,0.194,1433.2,40.42,233.9,1,train
APDA-ROADMAP-POS-0696,27.09588,93.60949,3.56,25.12,132.01,214.18,374.96,0.322,0.22,1707.2,30.48,154.3,1,train
APDA-ROADMAP-POS-0216,27.09462,93.6121,14.91,70.85,164.62,286.68,433.82,0.421,0.175,1921.5,34.34,160.7,1,train
APDA-ROADMAP-NEG-0781,25.79594,91.54981,0.6,5.06,10.72,28.25,51.21,0.277,-0.006,241.6,6.05,119.4,0,train
APDA-ROADMAP-NEG-0262,25.62334,91.24717,0.78,2.59,4.42,19.19,44.65,0.153,-0.103,384.9,4.97,300.2,0,train
APDA-ROADMAP-POS-0159,25.67402,94.11039,12.74,32.61,77.84,138.35,384.42,0.335,0.229,880.6,40.57,172.9,1,train
APDA-ROADMAP-NEG-0059,26.11607,93.63291,1.46,4.45,15.67,28.95,39.49,0.197,-0.018,448.8,1.69,219.0,0,train
APDA-ROADMAP-POS-0989,26.17528,91.76546,2.0,21.24,162.45,281.6,378.62,0.357,0.231,1059.5,40.67,140.1,1,train
APDA-ROADMAP-POS-0842,25.30367,91.7131,27.77,82.55,194.49,360.11,569.8,0.417,0.119,1108.3,42.81,104.5,1,train
APDA-ROADMAP-POS-0635,27.5884,91.8674,8.43,38.47,94.75,227.77,384.38,0.482,0.08,1802.9,38.08,116.1,1,train
APDA-ROADMAP-POS-0517,24.78407,93.68741,8.03,42.86,155.5,312.24,456.47,0.41,0.155,480.0,33.64,196.9,1,train
APDA-ROADMAP-NEG-0429,25.83825,91.91601,0.06,2.41,14.95,35.15,41.47,0.128,-0.047,333.9,0.12,84.0,0,train
APDA-ROADMAP-NEG-0748,24.41476,92.48507,0.55,5.2,18.71,33.46,46.5,0.28,-0.007,832.4,14.06,284.7,0,train
APDA-ROADMAP-POS-0598,23.73476,92.71446,11.09,37.13,75.08,209.93,254.9,0.411,0.205,574.4,37.37,150.4,1,train
APDA-ROADMAP-POS-0196,27.09709,93.61829,19.96,75.66,127.8,304.07,514.63,0.4,0.184,1682.6,26.99,232.6,1,train
APDA-ROADMAP-NEG-0784,24.94285,91.74993,1.86,5.01,5.9,30.6,53.48,0.173,0.006,337.9,4.31,346.9,0,train
APDA-ROADMAP-POS-0870,26.01641,93.42687,23.57,82.03,190.53,356.39,604.5,0.387,0.164,1215.6,34.36,83.6,1,train
APDA-ROADMAP-POS-0411,27.69187,88.58268,8.94,38.89,129.17,261.81,306.86,0.426,0.166,1648.6,23.7,240.0,1,train
APDA-ROADMAP-POS-0097,24.78571,93.68771,2.0,23.35,170.03,336.43,570.03,0.484,0.11,482.0,37.19,319.7,1,train
APDA-ROADMAP-NEG-0001,25.87455,91.64612,1.09,3.56,14.63,31.93,58.56,0.28,-0.039,749.0,1.96,176.7,0,train
APDA-ROADMAP-NEG-0506,25.37487,92.54565,0.38,5.49,10.71,20.4,39.64,0.18,-0.008,478.6,1.0,172.9,0,train
APDA-ROADMAP-POS-0157,24.7864,93.67897,11.3,43.41,125.16,279.27,386.65,0.446,0.214,775.7,31.2,198.8,1,train
APDA-ROADMAP-POS-0420,27.03836,88.26434,13.32,47.34,196.32,327.89,564.28,0.458,0.174,1540.0,40.96,285.6,1,train
APDA-ROADMAP-NEG-0803,26.2327,92.21042,0.29,3.9,7.77,8.52,12.21,0.102,0.006,739.7,4.08,92.8,0,train
APDA-ROADMAP-POS-0478,23.72666,92.71362,4.69,43.6,78.36,230.73,374.25,0.32,0.153,557.5,33.6,211.6,1,train
APDA-ROADMAP-NEG-0856,26.6037,93.80858,0.02,4.38,17.23,26.96,56.29,0.224,-0.043,457.4,1.54,269.9,0,train
APDA-ROADMAP-POS-0669,26.16661,91.75728,12.34,51.5,172.47,331.86,529.65,0.399,0.172,1061.6,25.15,178.3,1,train
APDA-ROADMAP-NEG-0418,24.10495,92.23302,1.31,5.34,7.67,29.03,52.69,0.128,-0.012,842.6,8.33,159.8,0,train
APDA-ROADMAP-NEG-0872,27.10509,88.82768,0.22,6.74,16.09,30.54,59.11,0.179,-0.038,508.5,0.79,155.0,0,train
APDA-ROADMAP-NEG-0300,27.33021,88.43379,0.77,3.07,12.25,21.34,26.74,0.143,-0.029,384.0,1.2,307.3,0,train
APDA-ROADMAP-POS-0448,24.83245,92.80288,15.57,48.25,194.01,330.62,494.99,0.419,0.137,427.0,45.85,178.1,1,train
APDA-ROADMAP-POS-0554,27.35224,92.41954,4.58,48.91,113.05,198.82,437.74,0.496,0.255,1695.6,36.26,351.0,1,train
APDA-ROADMAP-POS-0179,25.67719,94.11407,11.87,28.54,155.03,209.23,314.06,0.506,0.144,1246.5,35.76,187.3,1,train
APDA-ROADMAP-POS-0391,27.6956,88.58987,18.16,63.12,108.77,207.9,312.88,0.527,0.169,1713.9,44.49,165.2,1,train
APDA-ROADMAP-POS-0579,25.67638,94.11042,9.06,60.27,191.41,278.49,427.39,0.441,0.222,1035.5,26.32,276.9,1,train
