sample_id,coolr_event_id,event_date,state,district,latitude,longitude,landslide_category,trigger_mechanism,landslide,copernicus_elevation_m,copernicus_slope_deg,copernicus_aspect_deg,copernicus_plan_curvature,copernicus_profile_curvature,copernicus_twi,gpm_imerg_rainfall_1d_mm,gpm_imerg_rainfall_3d_mm,gpm_imerg_rainfall_7d_mm,gpm_imerg_peak_intensity_mm_h,smap_surface_moisture_m3m3,smap_rootzone_moisture_m3m3,smap_soil_saturation_ratio,data_source_events,data_source_rainfall,data_source_moisture,data_source_terrain,split
APDA-V1-POS-00681,COOLR-IN-NER-030-INST-681,2021-10-22,West Bengal,Darjeeling,27.03752,88.25503,rotational_slide,post_monsoon_deluge,1,2338.4,37.16,143.3,-0.08111,0.06002,5.66,86.32,254.14,486.99,19.31,0.361,0.331,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00479,COOLR-IN-NER-014-INST-479,2021-09-07,Sikkim,South Sikkim,27.18786,88.36369,rotational_slide,monsoon_rain,1,1765.5,44.24,113.6,-0.00141,0.03369,5.95,80.06,254.6,358.98,17.2,0.392,0.343,0.735,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00562,COOLR-IN-NER-004-INST-562,2021-07-30,Meghalaya,West Jaintia Hills,25.44573,92.19344,translational_slide,monsoon_rain,1,1545.3,26.52,230.3,-0.06869,0.08228,6.13,49.14,182.25,322.81,12.5,0.437,0.383,0.873,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00136,COOLR-IN-NER-012-INST-136,2023-09-24,Sikkim,North Sikkim,27.68728,88.58033,complex_glol_debris,glacial_lake_outburst_rain,1,2740.6,39.86,161.5,-0.04389,0.02534,5.1,52.43,201.09,336.3,17.17,0.478,0.432,0.932,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00507,COOLR-IN-NER-011-INST-507,2021-06-30,Assam,Karbi Anglong,26.01794,93.42139,debris_flow,continuous_rain,1,1578.6,33.83,214.1,-0.04689,0.04816,5.56,71.04,271.87,333.63,17.96,0.399,0.364,0.771,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00514,COOLR-IN-NER-018-INST-514,2022-06-29,Arunachal Pradesh,Papum Pare,27.09923,93.61927,mudslide,continuous_rain,1,2434.8,53.37,318.9,-0.08511,0.01443,4.67,130.93,306.18,567.31,27.74,0.463,0.408,0.888,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00622,NONE_ABSENCE_CONTROL,2022-05-16,Tripura,West Tripura,23.94296,91.29639,none,none,0,384.7,2.24,344.1,-0.00782,-0.00876,8.04,0.52,7.26,30.59,0.09,0.327,0.301,0.672,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00436,COOLR-IN-NER-002-INST-436,2022-06-08,Meghalaya,East Khasi Hills,25.30188,91.70963,mudslide,downpour,1,1910.7,37.19,149.3,-0.07832,0.03072,6.06,67.33,162.1,369.08,19.96,0.454,0.421,0.891,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00124,NONE_ABSENCE_CONTROL,2023-03-08,Meghalaya,Ri-Bhoi,25.93142,91.94139,none,none,0,999.8,8.53,315.1,-0.00991,0.02855,6.77,0.49,19.15,61.23,0.08,0.042,0.039,0.087,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00713,NONE_ABSENCE_CONTROL,2023-03-03,Assam,Kamrup Metro,26.10464,91.63146,none,none,0,951.1,7.79,231.4,-0.00415,0.00682,6.8,1.41,18.75,30.33,0.23,0.141,0.129,0.296,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00003,NONE_ABSENCE_CONTROL,2022-08-23,Assam,Dibrugarh,27.59749,94.89997,none,none,0,2666.0,15.84,232.3,0.01071,0.01765,5.92,2.47,2.6,11.75,0.41,0.143,0.132,0.302,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00666,COOLR-IN-NER-015-INST-666,2020-08-17,Sikkim,West Sikkim,27.28429,88.24182,translational_slide,continuous_rain,1,1408.0,35.11,210.3,-0.10661,0.03797,6.17,85.1,211.29,309.79,23.31,0.406,0.366,0.755,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00159,COOLR-IN-NER-004-INST-159,2021-07-28,Meghalaya,West Jaintia Hills,25.44164,92.19466,translational_slide,monsoon_rain,1,1201.7,48.24,178.2,-0.04078,0.03483,5.56,35.0,86.03,375.72,13.63,0.414,0.363,0.756,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00504,NONE_ABSENCE_CONTROL,2021-05-19,West Bengal,Jalpaiguri,26.42376,88.66625,none,none,0,1365.2,1.34,185.6,0.01362,0.00563,8.16,30.0,50.01,91.29,5.0,0.119,0.11,0.242,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00543,NONE_ABSENCE_CONTROL,2022-07-10,Manipur,Imphal East,24.89495,94.05925,none,none,0,649.2,9.59,102.5,-0.00148,0.02484,6.57,8.63,18.27,30.58,1.44,0.083,0.076,0.182,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00576,COOLR-IN-NER-018-INST-576,2022-06-23,Arunachal Pradesh,Papum Pare,27.09874,93.62208,mudslide,continuous_rain,1,2951.3,45.86,177.8,-0.07284,-0.02605,5.81,46.99,185.98,378.89,9.58,0.347,0.32,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00353,COOLR-IN-NER-012-INST-353,2023-10-07,Sikkim,North Sikkim,27.69087,88.5809,complex_glol_debris,glacial_lake_outburst_rain,1,2348.7,46.65,317.9,-0.03173,0.03222,5.91,93.69,279.37,558.0,24.44,0.454,0.409,0.817,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00188,NONE_ABSENCE_CONTROL,2023-07-19,Meghalaya,Ri-Bhoi,25.78476,91.99974,none,none,0,1786.3,12.6,346.2,-0.0025,0.00218,4.89,0.67,20.85,30.98,0.11,0.153,0.141,0.308,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00546,NONE_ABSENCE_CONTROL,2023-12-26,Assam,Nagaon,26.23722,92.54724,none,none,0,1801.4,16.0,159.9,-0.01307,-0.00575,5.11,2.03,25.19,50.57,0.34,0.247,0.227,0.511,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00643,NONE_ABSENCE_CONTROL,2022-05-26,Assam,Dibrugarh,27.42586,94.82994,none,none,0,3321.3,11.11,160.8,-0.0007,0.00354,5.14,6.84,23.3,57.71,1.14,0.134,0.123,0.31,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00551,NONE_ABSENCE_CONTROL,2021-05-19,Manipur,Imphal East,24.67506,93.81617,none,none,0,493.4,5.45,9.5,0.01766,0.00657,6.63,7.86,26.23,64.51,1.31,0.167,0.153,0.366,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00592,COOLR-IN-NER-003-INST-592,2023-07-02,Meghalaya,Ri-Bhoi,25.75501,91.90558,rockfall,continuous_rain,1,1717.1,41.04,179.2,-0.0144,-0.0269,4.61,58.76,164.0,370.31,15.57,0.434,0.401,0.91,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00665,COOLR-IN-NER-014-INST-665,2021-08-19,Sikkim,South Sikkim,27.18287,88.35365,rotational_slide,monsoon_rain,1,2943.6,48.09,157.4,-0.01459,0.02192,5.85,65.91,201.4,335.21,13.23,0.509,0.464,0.937,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00196,COOLR-IN-NER-010-INST-196,2023-07-24,Assam,Kamrup Metropolitan,26.16667,91.75928,shallow_slide,urban_downpour,1,1465.2,30.58,121.7,-0.03065,0.06413,6.44,113.56,227.73,368.77,18.67,0.458,0.401,0.8,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00491,NONE_ABSENCE_CONTROL,2021-08-24,Assam,Dibrugarh,27.5333,94.81635,none,none,0,3629.6,9.51,166.6,-0.00465,0.00993,5.0,0.26,10.51,32.51,0.04,0.194,0.179,0.419,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00299,NONE_ABSENCE_CONTROL,2023-11-26,Assam,Dibrugarh,27.35497,94.96017,none,none,0,1850.7,8.98,179.7,0.01092,0.00524,6.73,2.41,17.55,59.54,0.4,0.072,0.067,0.172,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00439,COOLR-IN-NER-005-INST-439,2020-10-04,Meghalaya,East Garo Hills,25.60285,90.58434,debris_flow,tropical_cyclone,1,726.7,36.48,155.4,-0.1136,0.02614,5.6,47.48,182.16,315.4,9.52,0.407,0.37,0.739,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00686,NONE_ABSENCE_CONTROL,2023-06-27,Tripura,West Tripura,23.86599,91.31313,none,none,0,984.2,9.27,87.4,0.00425,-0.02059,6.6,11.26,27.94,40.22,1.88,0.133,0.122,0.306,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00644,COOLR-IN-NER-024-INST-644,2022-06-11,Mizoram,Lunglei,22.88103,92.73489,mudslide,monsoon_rain,1,696.6,38.56,209.0,0.00775,0.06923,4.89,96.79,238.17,526.34,16.91,0.405,0.355,0.792,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00097,COOLR-IN-NER-004-INST-97,2021-08-09,Meghalaya,West Jaintia Hills,25.4351,92.1923,translational_slide,monsoon_rain,1,627.2,42.83,24.9,-0.06891,0.06806,5.45,65.94,255.66,343.93,12.21,0.401,0.366,0.777,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00585,COOLR-IN-NER-027-INST-585,2022-07-22,Nagaland,Mokokchung,26.32635,94.5228,mudslide,monsoon_rain,1,1342.8,42.32,162.8,-0.08479,0.05551,5.74,111.85,197.16,385.3,15.71,0.429,0.394,0.79,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00465,NONE_ABSENCE_CONTROL,2021-03-09,Assam,Kamrup Metro,26.16549,91.71507,none,none,0,1540.8,4.52,112.4,-0.00818,0.01687,6.54,4.46,11.44,13.72,0.74,0.227,0.209,0.487,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00157,COOLR-IN-NER-002-INST-157,2022-06-03,Meghalaya,East Khasi Hills,25.30401,91.71324,mudslide,downpour,1,1638.3,39.93,217.1,0.02048,0.01151,5.87,45.57,174.07,338.24,11.92,0.423,0.373,0.836,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00420,COOLR-IN-NER-017-INST-420,2021-05-31,Arunachal Pradesh,Tawang,27.58684,91.865,debris_avalanche,rain_snowmelt,1,3324.3,40.0,157.1,-0.03387,0.03939,6.19,81.36,259.23,331.53,11.18,0.403,0.356,0.696,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00411,COOLR-IN-NER-008-INST-411,2022-05-21,Assam,Dima Hasao,25.07369,93.15323,debris_flow,monsoon_rain,1,1450.8,31.2,234.9,-0.04974,0.03241,6.16,89.44,160.64,314.65,19.48,0.454,0.42,0.88,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00473,NONE_ABSENCE_CONTROL,2022-06-02,Assam,Kamrup Metro,26.01055,91.63151,none,none,0,805.2,1.34,342.8,-0.00575,0.01221,7.7,3.76,17.85,30.49,0.63,0.198,0.182,0.407,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00478,COOLR-IN-NER-013-INST-478,2022-06-29,Sikkim,East Sikkim,27.33379,88.61161,rockfall,heavy_rain,1,3414.4,21.55,160.9,0.00264,0.06644,5.47,90.89,237.1,436.88,18.98,0.465,0.407,0.84,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00515,COOLR-IN-NER-019-INST-515,2020-07-31,Arunachal Pradesh,Lower Subansiri,27.52373,93.81799,debris_flow,monsoon_rain,1,3325.5,36.81,95.5,-0.022,0.00948,6.31,92.15,249.8,531.16,25.14,0.356,0.317,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00536,NONE_ABSENCE_CONTROL,2022-01-22,West Bengal,Jalpaiguri,26.41689,88.67595,none,none,0,1275.5,2.4,109.9,-0.0046,-0.00568,7.57,0.79,7.64,14.12,0.13,0.078,0.072,0.16,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00704,NONE_ABSENCE_CONTROL,2023-07-27,West Bengal,Jalpaiguri,26.64062,88.67518,none,none,0,762.6,6.19,60.9,0.00787,0.01132,6.29,13.5,20.72,23.32,2.25,0.18,0.166,0.401,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00369,NONE_ABSENCE_CONTROL,2022-03-07,Assam,Kamrup Metro,26.21648,91.69958,none,none,0,971.4,5.29,90.8,0.01297,-0.00034,7.38,1.68,18.9,57.44,0.28,0.209,0.193,0.428,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00448,COOLR-IN-NER-014-INST-448,2021-08-24,Sikkim,South Sikkim,27.18341,88.36675,rotational_slide,monsoon_rain,1,1932.0,28.03,136.2,-0.02816,0.04252,6.11,58.04,189.13,464.71,12.49,0.451,0.405,0.814,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00179,COOLR-IN-NER-024-INST-179,2022-06-20,Mizoram,Lunglei,22.88771,92.73908,mudslide,monsoon_rain,1,536.9,41.9,215.1,-0.01687,0.00756,6.04,68.6,193.16,483.31,18.51,0.445,0.402,0.795,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00391,COOLR-IN-NER-019-INST-391,2020-07-31,Arunachal Pradesh,Lower Subansiri,27.52599,93.82182,debris_flow,monsoon_rain,1,2208.0,47.42,318.6,-0.07852,0.01483,5.97,105.9,263.75,497.85,16.95,0.384,0.336,0.698,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00540,NONE_ABSENCE_CONTROL,2022-10-17,Meghalaya,Ri-Bhoi,25.76433,91.8131,none,none,0,1338.6,13.65,57.9,0.00051,-0.00416,5.71,8.24,13.01,24.92,1.37,0.113,0.104,0.247,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00558,NONE_ABSENCE_CONTROL,2023-11-17,Tripura,West Tripura,23.95464,91.31326,none,none,0,1052.1,3.07,286.1,-0.02034,0.02594,7.66,0.37,3.83,37.56,0.06,0.048,0.044,0.111,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00617,NONE_ABSENCE_CONTROL,2023-03-26,Assam,Kamrup Metro,26.04353,91.7153,none,none,0,1115.4,6.28,49.8,-0.01512,-0.01221,7.07,2.14,16.65,28.24,0.36,0.133,0.122,0.285,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00298,NONE_ABSENCE_CONTROL,2022-10-03,Assam,Nagaon,26.21851,92.79504,none,none,0,1019.4,1.77,42.8,0.01318,-0.01151,8.31,8.68,26.48,69.81,1.45,0.052,0.048,0.113,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00393,NONE_ABSENCE_CONTROL,2022-08-22,Assam,Kamrup Metro,26.03605,91.65449,none,none,0,1756.7,8.31,102.0,-0.03115,-0.00444,5.6,8.11,24.12,48.7,1.35,0.072,0.066,0.159,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00635,COOLR-IN-NER-015-INST-635,2020-08-19,Sikkim,West Sikkim,27.28759,88.2456,translational_slide,continuous_rain,1,3089.1,28.9,151.6,-0.10323,0.07904,6.1,54.1,188.38,392.44,12.26,0.505,0.453,0.921,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00116,NONE_ABSENCE_CONTROL,2023-05-01,Meghalaya,Ri-Bhoi,25.84335,91.88153,none,none,0,1332.0,1.96,169.4,0.02588,-0.00526,8.17,4.91,24.32,42.79,0.82,0.219,0.201,0.479,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00038,NONE_ABSENCE_CONTROL,2023-08-28,Tripura,West Tripura,23.71338,91.41374,none,none,0,1102.9,0.89,20.9,0.00493,0.00781,8.8,3.19,27.25,45.86,0.53,0.34,0.313,0.797,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00745,COOLR-IN-NER-001-INST-745,2023-06-29,Meghalaya,East Khasi Hills,25.52893,91.86666,debris_flow,monsoon_rain,1,1552.9,31.09,202.2,0.0098,0.05462,6.11,123.39,270.26,360.45,27.16,0.487,0.461,0.978,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00110,NONE_ABSENCE_CONTROL,2022-06-03,Tripura,West Tripura,23.84824,91.21548,none,none,0,1335.8,1.83,211.7,0.01045,0.01307,8.39,3.96,28.7,53.29,0.66,0.337,0.31,0.716,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00295,COOLR-IN-NER-016-INST-295,2023-06-11,Arunachal Pradesh,West Kameng,27.35173,92.41673,rockfall,cloudburst,1,1737.3,37.31,218.7,-0.07857,0.01338,6.38,88.78,240.34,395.26,17.97,0.506,0.446,0.908,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00545,COOLR-IN-NER-018-INST-545,2022-06-23,Arunachal Pradesh,Papum Pare,27.0982,93.61516,mudslide,continuous_rain,1,3154.4,24.22,37.2,-0.0941,0.01679,6.76,130.0,308.11,613.42,19.99,0.434,0.395,0.837,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00613,NONE_ABSENCE_CONTROL,2022-04-15,Meghalaya,West Garo Hills,25.57054,90.05815,none,none,0,895.9,3.18,221.2,-0.00604,0.00129,6.79,0.18,1.65,44.97,0.03,0.036,0.033,0.085,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00089,COOLR-IN-NER-027-INST-89,2022-08-08,Nagaland,Mokokchung,26.32418,94.51853,mudslide,monsoon_rain,1,1180.7,33.58,164.0,-0.06198,0.0439,5.57,68.01,116.24,175.87,13.88,0.429,0.392,0.791,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00282,NONE_ABSENCE_CONTROL,2021-12-31,Assam,Nagaon,26.3466,92.65544,none,none,0,956.3,3.78,101.3,0.00081,-0.00667,6.09,0.18,2.68,38.49,0.03,0.094,0.086,0.203,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00630,NONE_ABSENCE_CONTROL,2021-11-14,Tripura,West Tripura,23.69701,91.35921,none,none,0,479.5,6.95,312.3,-0.0023,0.01023,6.68,0.48,12.93,35.53,0.08,0.153,0.141,0.319,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00577,COOLR-IN-NER-019-INST-577,2020-07-07,Arunachal Pradesh,Lower Subansiri,27.52462,93.81714,debris_flow,monsoon_rain,1,3036.3,42.58,124.4,-0.04535,0.06933,5.44,70.65,266.92,547.38,12.03,0.388,0.334,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00157,NONE_ABSENCE_CONTROL,2021-11-13,Meghalaya,West Garo Hills,25.47767,90.07753,none,none,0,1073.0,14.44,296.6,-0.00498,-0.0113,6.16,1.38,11.47,54.02,0.23,0.294,0.271,0.6,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00638,NONE_ABSENCE_CONTROL,2023-08-08,Tripura,West Tripura,23.70978,91.21456,none,none,0,1103.4,0.15,317.3,-0.01514,-0.01262,9.09,4.95,27.29,61.12,0.82,0.221,0.204,0.471,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00342,NONE_ABSENCE_CONTROL,2023-06-05,Tripura,West Tripura,23.69499,91.26504,none,none,0,1307.5,1.32,105.3,0.00704,0.00562,8.09,8.36,9.76,37.72,1.39,0.121,0.111,0.254,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00194,NONE_ABSENCE_CONTROL,2022-04-16,Assam,Nagaon,26.2156,92.7361,none,none,0,777.0,2.65,233.4,0.00423,0.00574,6.58,0.14,2.73,21.7,0.02,0.248,0.228,0.579,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00291,COOLR-IN-NER-012-INST-291,2023-10-11,Sikkim,North Sikkim,27.69449,88.58429,complex_glol_debris,glacial_lake_outburst_rain,1,2402.5,28.69,183.9,-0.01031,0.01657,6.09,139.21,208.06,413.01,34.46,0.496,0.458,0.904,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00669,NONE_ABSENCE_CONTROL,2023-11-13,Meghalaya,West Garo Hills,25.41388,90.1529,none,none,0,1225.5,0.71,316.6,0.01299,-0.01102,8.18,2.05,14.67,25.12,0.34,0.183,0.168,0.425,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00269,NONE_ABSENCE_CONTROL,2022-09-08,Meghalaya,West Garo Hills,25.50081,90.06471,none,none,0,1508.6,0.48,10.3,0.02326,0.01245,8.83,7.33,21.89,28.21,1.22,0.06,0.055,0.141,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00349,COOLR-IN-NER-008-INST-349,2022-05-09,Assam,Dima Hasao,25.07479,93.16078,debris_flow,monsoon_rain,1,1676.4,23.3,201.2,0.00979,0.04187,6.25,174.89,315.17,516.86,25.54,0.445,0.394,0.829,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00568,COOLR-IN-NER-010-INST-568,2023-08-13,Assam,Kamrup Metropolitan,26.17168,91.75825,shallow_slide,urban_downpour,1,1593.5,26.84,189.5,-0.04976,0.0224,6.23,144.76,211.93,309.11,35.88,0.482,0.438,0.881,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00663,NONE_ABSENCE_CONTROL,2022-07-31,Manipur,Imphal East,24.7441,93.89136,none,none,0,667.8,3.4,166.3,0.00641,0.01131,7.81,23.24,36.17,51.52,3.87,0.225,0.207,0.464,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00309,NONE_ABSENCE_CONTROL,2021-01-16,Meghalaya,West Garo Hills,25.38571,90.11489,none,none,0,861.1,2.8,42.2,0.00217,-0.00175,7.39,0.22,6.71,13.6,0.04,0.198,0.182,0.401,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00600,COOLR-IN-NER-011-INST-600,2021-07-14,Assam,Karbi Anglong,26.01551,93.41409,debris_flow,continuous_rain,1,1043.9,32.86,192.5,-0.01763,0.03681,5.93,145.66,245.3,366.66,38.66,0.451,0.398,0.879,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00459,COOLR-IN-NER-025-INST-459,2021-08-02,Mizoram,Champhai,23.47614,93.32764,debris_flow,continuous_rain,1,733.5,41.94,236.2,-0.05698,0.03911,5.52,81.24,161.48,291.64,11.33,0.483,0.436,0.851,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
